,App,SHA,TestFilePath,MoveAttribute,isMoveAttribute,prediction
4327,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,cluster/common/TestSnapshot.java,0.0,False,False
4341,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,cluster/server/member/MetaGroupMemberTest.java,0.0,False,True
4345,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,cluster/server/handlers/forwarder/ForwardPlanHandlerTest.java,0.0,False,False
4357,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,cluster/server/clusterinfo/ClusterInfoServerTest.java,0.0,False,True
4361,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,cluster/log/catchup/SnapshotCatchUpTaskTest.java,0.0,False,True
4363,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,cluster/log/LogParserTest.java,0.0,False,False
4377,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,cluster/log/snapshot/PullSnapshotTaskTest.java,0.0,False,False
4400,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/file/metadata/statistics/IntegerStatisticsTest.java,0.0,False,True
4420,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/utils/ReadWriteToBytesUtilsTest.java,0.0,False,True
4431,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/read/ExpressionTest.java,0.0,False,True
4433,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/read/controller/IMetadataQuerierByFileImplTest.java,0.0,False,True
4437,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/read/query/timegenerator/ReaderByTimestampTest.java,0.0,False,True
4443,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/read/common/FieldTest.java,0.0,False,False
4448,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/read/TimePlainEncodeReadTest.java,0.0,False,True
4472,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/write/writer/MeasurementSchemaSerializeTest.java,0.0,False,False
4475,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/write/writer/TimeChunkWriterTest.java,0.0,False,True
4485,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,tsfile/encoding/decoder/FloatDecoderTest.java,0.0,False,True
4504,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/writelog/recover/LogReplayerTest.java,0.0,False,True
4506,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/writelog/recover/UnseqTsFileRecoverTest.java,0.0,False,True
4514,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/utils/windowing/SlidingSizeWindowEvaluationHandlerTest.java,0.0,False,False
4536,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/query/dataset/groupby/GroupByLevelDataSetTest.java,0.0,False,True
4552,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/query/reader/universal/AlignedPriorityMergeReaderTest.java,0.0,False,True
4569,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/query/udf/datastructure/SerializableBinaryTVListTest.java,0.0,False,False
4579,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/engine/storagegroup/virtualSg/HashVirtualPartitionerTest.java,0.0,False,True
4580,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/engine/storagegroup/TsFileResourceListTest.java,0.0,False,True
4590,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/engine/compaction/cross/MergeTest.java,0.0,False,False
4599,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/engine/compaction/inner/InnerCompactionLogTest.java,0.0,False,False
4600,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/engine/compaction/inner/InnerSeqCompactionTest.java,0.0,False,True
4607,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/engine/compaction/inner/InnerSpaceCompactionExceptionTest.java,0.0,False,True
4619,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/conf/directories/strategy/DirectoryStrategyTest.java,0.0,False,True
4634,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/metadata/mnode/MNodeTest.java,0.0,False,True
4641,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/rescon/ResourceManagerTest.java,0.0,False,True
4648,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/auth/authorizer/LocalFileAuthorizerTest.java,0.0,False,True
4653,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/protocol/mqtt/PayloadFormatManagerTest.java,0.0,False,False
4658,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/protocol/influxdb/input/InfluxLineParserTest.java,0.0,False,False
4662,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/qp/physical/InsertTabletPlanTest.java,0.0,False,True
4684,apache/iotdb,1188ee17e6fd7afaab4e92b2e20c32f738d46fb3,db/utils/TestOnly.java,0.0,False,False
4706,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,metrics/micrometer/MicrometerMetricManagerTest.java,0.0,False,True
4711,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/client/ClientManagerTest.java,0.0,False,True
4715,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/client/sync/SyncClientAdaptorTest.java,0.0,False,True
4724,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/query/groupby/MergeGroupByExecutorTest.java,0.0,False,True
4734,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/query/ClusterPlanExecutorTest.java,0.0,False,True
4738,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/query/ClusterPhysicalGeneratorTest.java,0.0,False,True
4740,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/query/reader/ClusterTimeGeneratorTest.java,0.0,False,True
4750,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/common/TestSnapshot.java,0.0,False,False
4751,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/common/TestAsyncClient.java,0.0,False,False
4773,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/server/handlers/caller/JoinClusterHandlerTest.java,0.0,False,False
4775,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/server/handlers/caller/AppendGroupEntryHandlerTest.java,0.0,False,True
4776,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/server/handlers/caller/SnapshotCatchUpHandlerTest.java,0.0,False,False
4782,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/log/HardStateTest.java,0.0,False,True
4783,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/log/catchup/LogCatchUpTaskTest.java,0.0,False,True
4784,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/log/catchup/SnapshotCatchUpTaskTest.java,0.0,False,True
4787,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/log/applier/DataLogApplierTest.java,0.0,False,True
4788,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/log/applier/AsyncDataLogApplierTest.java,0.0,False,True
4793,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/log/manage/serializable/SyncLogDequeSerializerTest.java,0.0,False,True
4797,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/log/LogDispatcherTest.java,0.0,False,True
4803,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/log/snapshot/PullSnapshotTaskDescriptorTest.java,0.0,False,True
4804,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,cluster/log/CommitLogCallbackTest.java,0.0,False,False
4812,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,jdbc/IoTDBConnectionTest.java,0.0,False,True
4813,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,hive/TsFileSerDeTest.java,0.0,False,True
4832,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,tsfile/utils/PairTest.java,0.0,False,True
4859,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,tsfile/read/query/timegenerator/TimeGeneratorReadEmptyTest.java,0.0,False,True
4864,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,tsfile/read/query/timegenerator/NodeTest.java,0.0,False,True
4865,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,tsfile/read/TsFileSequenceReaderTest.java,0.0,False,True
4881,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,tsfile/write/DefaultSchemaTemplateTest.java,0.0,False,True
4887,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,tsfile/write/SameMeasurementsWithDifferentDataTypesTest.java,0.0,False,True
4913,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,tsfile/encoding/SDTEncoderTest.java,0.0,False,False
4917,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,tsfile/compress/SnappyTest.java,0.0,False,True
4921,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/writelog/io/MultiFileLogReaderTest.java,0.0,False,True
4925,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/writelog/WriteLogNodeManagerTest.java,0.0,False,True
4941,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/utils/datastructure/PrecisionTest.java,0.0,False,True
4946,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/utils/datastructure/LongTVListTest.java,0.0,False,True
4958,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/tools/TsFileAndModSettleToolTest.java,0.0,False,True
4959,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/query/dataset/groupby/GroupByLevelDataSetTest.java,0.0,False,True
4967,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/query/dataset/ListDataSetTest.java,0.0,False,True
4998,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/engine/modification/DeletionFileNodeTest.java,0.0,False,True
5000,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/engine/version/SysTimeVersionControllerTest.java,0.0,False,True
5023,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/engine/compaction/inner/InnerSeqCompactionTest.java,0.0,False,True
5024,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/engine/compaction/inner/InnerSpaceCompactionUtilsNoAlignedTest.java,0.0,False,True
5030,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/engine/compaction/inner/InnerSpaceCompactionExceptionTest.java,0.0,False,True
5040,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/conf/IoTDBDescriptorTest.java,0.0,False,False
5056,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/metadata/mnode/MNodeTest.java,0.0,False,True
5061,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/metadata/TemplateTest.java,0.0,False,True
5106,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,db/utils/TestOnly.java,0.0,False,False
5107,apache/iotdb,8dd7aa670bf4ceabf8dd27dd9817de8cd0669e82,flink/IoTDBSinkBatchInsertTest.java,0.0,False,False
5116,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,session/pool/SessionPoolTest.java,0.0,False,True
5117,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,session/util/ThreadUtilsTest.java,0.0,False,False
5119,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,itbase/category/LocalStandaloneTest.java,0.0,False,False
5121,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,itbase/category/RemoteTest.java,0.0,False,False
5133,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/client/ClientManagerTest.java,0.0,False,True
5147,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/query/groupby/ClusterGroupByNoVFilterDataSetTest.java,0.0,False,True
5153,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/query/ClusterDataQueryExecutorTest.java,0.0,False,True
5156,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/query/ClusterPlanExecutorTest.java,0.0,False,True
5159,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/query/manage/ClusterQueryManagerTest.java,0.0,False,True
5163,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/query/reader/mult/AssignPathManagedMergeReaderTest.java,0.0,False,True
5187,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/server/heartbeat/MetaHeartbeatThreadTest.java,0.0,False,False
5195,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/server/handlers/caller/JoinClusterHandlerTest.java,0.0,False,False
5201,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/server/clusterinfo/ClusterInfoServiceImplTest.java,0.0,False,True
5204,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/log/HardStateTest.java,0.0,False,True
5208,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/log/LogParserTest.java,0.0,False,False
5219,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/log/LogDispatcherTest.java,0.0,False,True
5226,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,cluster/log/CommitLogCallbackTest.java,0.0,False,False
5228,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,jdbc/IoTDBDatabaseMetadataTest.java,0.0,False,True
5233,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,jdbc/IoTDBJDBCResultSetTest.java,0.0,False,True
5261,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/utils/StringContainerTest.java,0.0,False,True
5266,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/utils/BytesUtilsTest.java,0.0,False,True
5279,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/read/controller/ChunkLoaderTest.java,0.0,False,True
5285,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/read/query/timegenerator/ReadWriteTest.java,0.0,False,True
5292,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/read/MeasurementChunkMetadataListMapIteratorTest.java,0.0,False,True
5306,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/write/ReadPageInMemTest.java,0.0,False,True
5315,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/write/writer/AlignedChunkWriterImplTest.java,0.0,False,True
5317,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/write/writer/MeasurementSchemaSerializeTest.java,0.0,False,False
5324,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/encoding/decoder/LongRleDecoderTest.java,0.0,False,True
5328,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,tsfile/encoding/decoder/delta/DeltaBinaryEncoderIntegerTest.java,0.0,False,True
5349,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/writelog/recover/LogReplayerTest.java,0.0,False,True
5355,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/utils/EncodingInferenceUtilsTest.java,0.0,False,True
5371,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/utils/SchemaUtilsTest.java,0.0,False,True
5386,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/query/dataset/UDTFAlignByTimeDataSetTest.java,0.0,False,True
5391,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/query/aggregation/DescAggregateResultTest.java,0.0,False,True
5409,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/query/udf/datastructure/LRUCacheTest.java,0.0,False,True
5432,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/engine/compaction/cross/RewriteCrossSpaceCompactionRecoverTest.java,0.0,False,True
5449,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/engine/compaction/inner/AbstractInnerSpaceCompactionTest.java,0.0,False,False
5458,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/engine/cache/ChunkCacheTest.java,0.0,False,True
5459,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/engine/cache/BloomFilterCacheTest.java,0.0,False,True
5462,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/conf/adapter/CompressionRatioTest.java,0.0,False,True
5478,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/metadata/mlog/MLogUpgraderTest.java,0.0,False,True
5484,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/auth/AuthorityCheckerTest.java,0.0,False,True
5489,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/auth/user/LocalFileUserManagerTest.java,0.0,False,True
5499,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/protocol/influxdb/sql/InfluxDBLogicalGeneratorTest.java,0.0,False,True
5501,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/protocol/influxdb/dto/IoTDBPointTest.java,0.0,False,False
5507,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/qp/physical/PhysicalPlanTest.java,0.0,False,True
5511,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/qp/utils/DatetimeQueryDataSetUtilsTest.java,0.0,False,True
5522,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,db/sync/receiver/load/FileLoaderTest.java,0.0,False,True
5528,apache/iotdb,167a27953759e0d1d83cb100f5db19244ae8602c,flink/IoTDBSinkBatchTimerTest.java,0.0,False,False
5540,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,itbase/category/ClusterTest.java,0.0,False,False
5564,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/query/LoadConfigurationTest.java,0.0,False,True
5570,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/query/ClusterUDTFQueryExecutorTest.java,0.0,False,False
5581,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/query/reader/ClusterReaderFactoryTest.java,0.0,False,True
5584,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/query/reader/mult/MultSeriesRawDataPointReaderTest.java,0.0,False,True
5599,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/common/TestAsyncDataClient.java,0.0,False,False
5601,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/common/TestLog.java,0.0,False,False
5607,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/server/heartbeat/MetaHeartbeatThreadTest.java,0.0,False,False
5627,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/log/catchup/CatchUpTaskTest.java,0.0,False,True
5637,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/log/manage/FilePartitionedSnapshotLogManagerTest.java,0.0,False,True
5645,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,cluster/log/snapshot/PullSnapshotTaskDescriptorTest.java,0.0,False,True
5670,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/file/metadata/TimeseriesMetadataTest.java,0.0,False,False
5676,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/utils/TsFileUtilsTest.java,0.0,False,True
5680,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/utils/FileUtilsTest.java,0.0,False,True
5687,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/read/filter/IExpressionOptimizerTest.java,0.0,False,True
5688,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/read/filter/MinTimeMaxTimeFilterTest.java,0.0,False,True
5697,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/read/TsFileReaderTest.java,0.0,False,True
5707,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/read/TsFileSequenceReaderTest.java,0.0,False,True
5711,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/read/common/BatchDataTest.java,0.0,False,True
5717,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/read/reader/PageReaderTest.java,0.0,False,True
5729,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/write/SameMeasurementsWithDifferentDataTypesTest.java,0.0,False,True
5748,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,tsfile/encoding/decoder/delta/DeltaBinaryEncoderIntegerTest.java,0.0,False,True
5762,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/writelog/WriteLogNodeTest.java,0.0,False,True
5763,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/writelog/io/MultiFileLogReaderTest.java,0.0,False,True
5768,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/writelog/recover/DeviceStringTest.java,0.0,False,True
5778,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/utils/windowing/SlidingTimeWindowEvaluationHandlerTest.java,0.0,False,True
5799,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/tools/TsFileAndModSettleToolTest.java,0.0,False,True
5826,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/query/udf/datastructure/SerializableIntTVListTest.java,0.0,False,False
5853,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/engine/compaction/cross/MergeTest.java,0.0,False,False
5872,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/engine/compaction/CompactionTaskComparatorTest.java,0.0,False,True
5906,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/auth/entity/RoleTest.java,0.0,False,True
5917,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/protocol/mqtt/BrokerAuthenticatorTest.java,0.0,False,True
5936,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/sink/AlertManagerTest.java,0.0,False,True
5937,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,db/sync/sender/transfer/SyncClientTest.java,0.0,False,True
5946,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,flink/IoTDBSinkBatchInsertTest.java,0.0,False,False
5949,apache/iotdb,4f985dd6dd7d1deb47359f27f10e84248490f837,flink/IoTDBSinkInsertTest.java,0.0,False,False
5971,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,cluster/client/sync/SyncDataHeartbeatClientTest.java,0.0,False,True
5989,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,cluster/query/ClusterDataQueryExecutorTest.java,0.0,False,True
5991,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,cluster/query/last/ClusterLastQueryExecutorTest.java,0.0,False,True
5992,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,cluster/query/ClusterPlanExecutorTest.java,0.0,False,True
6023,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,cluster/server/member/RaftMemberTest.java,0.0,False,True
6034,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,cluster/server/handlers/caller/GenericHandlerTest.java,0.0,False,False
6063,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,jdbc/IoTDBStatementTest.java,0.0,False,True
6069,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,jdbc/IoTDBConnectionTest.java,0.0,False,True
6103,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,tsfile/read/filter/GroupByMonthFilterTest.java,0.0,False,True
6104,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,tsfile/read/filter/FilterSerializeTest.java,0.0,False,False
6124,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,tsfile/read/common/BatchDataTest.java,0.0,False,True
6126,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,tsfile/read/MeasurementChunkMetadataListMapIteratorTest.java,0.0,False,True
6143,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,tsfile/write/writer/ForceAppendTsFileWriterTest.java,0.0,False,True
6144,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,tsfile/write/writer/RestorableTsFileIOWriterTest.java,0.0,False,True
6158,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,tsfile/encoding/decoder/GorillaDecoderV1Test.java,0.0,False,True
6186,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/utils/datastructure/DoubleTVListTest.java,0.0,False,True
6205,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/tools/MLogParserTest.java,0.0,False,True
6206,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/tools/WalCheckerTest.java,0.0,False,True
6211,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/query/dataset/ShowDevicesResultTest.java,0.0,False,True
6213,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/query/dataset/UDTFAlignByTimeDataSetTest.java,0.0,False,True
6241,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/engine/memtable/PrimitiveMemTableTest.java,0.0,False,True
6254,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/engine/merge/MergeRecoverTest.java,0.0,False,True
6258,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/engine/merge/MaxSeriesMergeFileSelectorTest.java,0.0,False,True
6267,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/engine/compaction/LevelCompactionMergeTest.java,0.0,False,True
6277,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/engine/cache/ChunkCacheTest.java,0.0,False,True
6294,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/auth/authorizer/LocalFileAuthorizerTest.java,0.0,False,True
6303,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/qp/physical/InsertTabletPlanTest.java,0.0,False,True
6312,apache/iotdb,eeb67fab595e090bfc67c62f45017d618acd24cf,db/qp/sql/IoTDBsqlVisitorTest.java,0.0,False,True
