index,App,SHA,TestFilePath,LOC,NOM,WMC,RFC,NAs,AsD,NumberOfMethods,AssertionRoulette,ConditionalTestLogic,ConstructorInitialization,DefaultTest,EmptyTest,ExceptionCatchingThrowing,GeneralFixture,MysteryGuest,PrintStatement,RedundantAssertion,SensitiveEquality,VerboseTest,SleepyTest,DuplicateAssert,UnknownTest,IgnoredTest,ResourceOptimism,MagicNumberTest,DependentTest,ReplaceTryCatchWithAssertThrows,isReplaceTryCatchWithAssertThrows
3094,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestDelimiterType.java,12,1,1,3,0.33,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
3095,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestDiscretizer.java,112,6,12,41,0.29,32,6,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,False
3096,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestHistogram.java,45,1,2,17,0.13,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
3097,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestKnowledge.java,85,3,8,35,0.2,17,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,False
3098,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestDag.java,46,4,4,14,0.24,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3099,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestEdgeListGraph.java,89,5,6,36,0.12,11,5,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,False
3100,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestEdgeListGraphSingleConnections.java,148,7,14,58,0.07,11,7,3,3,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,6,0,0,False
3101,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestEndpointMatrixGraph.java,89,5,6,36,0.12,11,5,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,False
3102,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestFruchtermanReingoldLayout.java,46,2,2,10,0.04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3103,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestGraph.java,168,8,14,62,0.12,20,8,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,False
3104,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestGraphConverter.java,32,1,1,11,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3105,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestGraphUtils.java,177,9,20,53,0.19,34,9,4,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,0,0,False
3106,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestIndependenceFact.java,19,1,1,5,0.16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3107,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSemGraph.java,40,3,6,5,0.03,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3108,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestTimeLagGraph.java,25,1,1,8,0.52,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3109,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestUniformGraphGenerator.java,90,9,27,78,0.1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False
3110,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestDataReader.java,50,4,8,31,0.06,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,False
3111,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestRegression.java,64,3,7,25,0.16,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3112,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestCcd.java,105,2,4,21,0.0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,False
3113,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestCpc.java,72,6,10,19,0.01,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,False
3114,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestDagInPatternIterator.java,141,5,14,40,0.04,5,5,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,False
3115,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestFas.java,18,1,2,5,0.06,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3116,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestFci.java,295,20,46,71,0.01,2,20,0,3,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,15,0,0,False
3117,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestFgs.java,870,36,88,234,0.01,12,35,0,7,0,0,0,2,0,1,3,0,0,0,0,0,10,0,1,19,0,0,False
3118,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestGFci.java,166,6,13,69,0.02,3,6,0,3,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,6,0,0,False
3119,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestLingamPattern.java,84,2,7,28,0.01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3120,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestMbfs.java,73,2,7,30,0.07,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3121,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestMimbuild2.java,116,5,22,37,0.02,2,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False
3122,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestPc.java,571,17,54,117,0.01,4,16,0,3,0,0,0,2,0,0,3,0,0,0,0,0,6,0,0,8,0,0,False
3123,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestPcd.java,55,5,7,17,0.04,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,False
3124,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestPcLocal.java,118,9,12,37,0.03,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,False
3125,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestPcMax.java,116,8,11,37,0.03,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,False
3126,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestPurify.java,207,3,7,42,0.03,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,False
3127,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestKernelGaussian.java,20,1,1,4,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3128,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestDagScorer.java,33,1,2,14,0.15,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3129,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestRicf.java,203,9,18,39,0.01,2,9,1,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,0,0,False
3130,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSemEstimator.java,116,10,16,29,0.0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,False
3131,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSemEvidence.java,34,2,3,6,0.03,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3132,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSemIm.java,276,12,23,92,0.03,8,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,False
3133,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSemProposition.java,41,2,4,12,0.07,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3134,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSemUpdater.java,38,2,3,11,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3135,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSession.java,182,16,25,40,0.07,13,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3136,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSessionEvent.java,79,7,7,30,0.2,16,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
3137,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSessionNode.java,431,27,51,94,0.15,63,17,12,1,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,14,0,0,False
3138,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestSessionSupport.java,236,21,28,94,0.28,65,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,False
3139,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestCovarianceMatrix.java,38,1,2,7,0.18,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
3140,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestChoiceGenerator.java,63,5,11,10,0.06,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
3141,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestCombinationGenerator.java,26,3,6,6,0.12,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
3142,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestCombinationIterator.java,23,1,3,5,0.13,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3143,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestIntegrator.java,18,4,7,3,0.06,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3144,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestMathUtils.java,16,2,2,4,0.31,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,False
3145,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestMatrixUtils.java,79,9,10,31,0.2,16,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False
3146,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestMultiDimIntTable.java,38,7,7,20,0.16,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False
3147,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestPartialCorrelationPdf.java,13,2,2,3,0.08,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3148,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestPoint.java,15,1,1,3,0.2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3149,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestStatUtils.java,476,14,46,105,0.05,23,14,0,10,0,0,0,4,0,0,2,1,0,0,0,1,1,0,0,13,0,0,False
3150,cmu-phil/tetrad,215dfd4abcd3f441d1048b275932da846c55a496,edu/cmu/tetrad/test/TestTetradMatrix.java,14,1,1,5,0.14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
3151,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetradapp/test/TestDataWrapper.java,38,2,4,11,0.11,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3152,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetradapp/test/TestDisplayNode.java,6,1,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3153,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetradapp/test/TestGraphWorkbench.java,14,2,2,4,0.07,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3154,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestCcd.java,105,2,4,21,0.0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,False
3155,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestFci.java,295,20,46,71,0.01,2,20,0,3,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,15,0,0,False
3156,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestCpc.java,72,6,10,19,0.01,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,False
3157,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestFgs.java,870,36,88,234,0.01,12,35,0,7,0,0,0,2,0,1,3,0,0,0,0,0,10,0,1,19,0,0,False
3158,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestPc.java,571,17,54,117,0.01,4,16,0,3,0,0,0,2,0,0,3,0,0,0,0,0,6,0,0,8,0,0,False
3159,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestPcMax.java,116,8,11,37,0.03,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,False
3160,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestBayesIm.java,132,6,18,32,0.06,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
3161,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestBayesPm.java,55,5,8,18,0.09,5,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,False
3162,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestCptInvariantUpdater.java,212,7,9,57,0.23,48,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,False
3163,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestDiscreteProbs.java,44,4,7,8,0.09,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,False
3164,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestEvidence.java,59,2,3,13,0.05,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3165,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestModelGenerator.java,24,1,1,6,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3166,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestProposition.java,56,2,3,11,0.04,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3167,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestUpdatedBayesIm.java,47,1,2,8,0.04,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3168,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestExpressionParser.java,262,8,24,35,0.05,13,5,2,4,0,0,0,4,0,3,0,0,0,0,0,1,1,0,0,5,0,0,False
3169,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestTetradCmd.java,20,6,11,0,0.0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,False
3170,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestBoxDataSet.java,153,7,14,63,0.08,12,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
3171,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestCellTable.java,85,4,12,16,0.04,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3172,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestColtDataSet.java,169,8,15,60,0.08,14,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,False
3173,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestCovarianceMatrix.java,38,1,2,7,0.18,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
3174,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestDataReader.java,50,4,8,31,0.06,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,False
3175,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestDelimiterType.java,12,1,1,3,0.33,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
3176,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestDiscretizer.java,112,6,12,41,0.29,32,6,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,False
3177,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestHistogram.java,45,1,2,17,0.13,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
3178,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestKnowledge.java,85,3,8,35,0.2,17,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,False
3179,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestDag.java,46,4,4,14,0.24,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
3180,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestEdgeListGraph.java,89,5,6,36,0.12,11,5,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,False
3181,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestEdgeListGraphSingleConnections.java,148,7,14,58,0.07,11,7,3,3,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,6,0,0,False
3182,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestEndpointMatrixGraph.java,89,5,6,36,0.12,11,5,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,False
3183,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestFruchtermanReingoldLayout.java,46,2,2,10,0.04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3184,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestGraph.java,168,8,14,62,0.12,20,8,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,False
3185,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestGraphConverter.java,32,1,1,11,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3186,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestGraphUtils.java,177,9,20,53,0.19,34,9,4,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,0,0,False
3187,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestIndependenceFact.java,19,1,1,5,0.16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3188,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestSemGraph.java,40,3,6,5,0.03,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3189,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestTimeLagGraph.java,25,1,1,8,0.52,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3190,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestUniformGraphGenerator.java,90,9,27,78,0.1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False
3191,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestDataReader.java,50,4,8,31,0.06,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,False
3192,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestRegression.java,64,3,7,25,0.16,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3193,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestCcd.java,105,2,4,21,0.0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,False
3194,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestCpc.java,72,6,10,19,0.01,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,False
3195,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestDagInPatternIterator.java,141,5,14,40,0.04,5,5,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,False
3196,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestFas.java,18,1,2,5,0.06,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3197,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestFci.java,295,20,46,71,0.01,2,20,0,3,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,15,0,0,False
3198,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestFgs.java,870,36,88,234,0.01,12,35,0,7,0,0,0,2,0,1,3,0,0,0,0,0,10,0,1,19,0,0,False
3199,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestGFci.java,166,6,13,69,0.02,3,6,0,3,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,6,0,0,False
3200,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestLingamPattern.java,84,2,7,28,0.01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3201,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestMbfs.java,73,2,7,30,0.07,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
3202,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestMimbuild2.java,116,5,22,37,0.02,2,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
3203,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestPc.java,571,17,54,117,0.01,4,16,0,3,0,0,0,2,0,0,3,0,0,0,0,0,6,0,0,8,0,0,False
3204,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestPcd.java,55,5,7,17,0.04,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,False
3205,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestPcLocal.java,118,9,12,37,0.03,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,False
3206,cmu-phil/tetrad,404b0dc790081f5741c92c5ebe185115226931ed,edu/cmu/tetrad/test/TestPcMax.java,116,8,11,37,0.03,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,False
