,App,SHA,TestFilePath,PullUpMethod,isPullUpMethod,prediction
15909,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,storage/core/io/bit/BitBufferTest.java,0.0,False,False
15910,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,storage/core/io/bit/BitStreamTest.java,0.0,False,False
15912,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,storage/core/variant/VariantStorageSearchIntersectTest.java,0.0,False,True
15941,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,storage/core/variant/score/VariantScoreLoaderTest.java,0.0,False,False
15942,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,storage/core/variant/annotation/CustomVariantAnnotationManagerTest.java,0.0,False,False
15943,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,storage/core/variant/annotation/annotators/VariantAnnotatorTest.java,0.0,False,False
15949,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,storage/core/variant/adaptors/iterators/VariantComparatorTest.java,0.0,False,True
15967,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,storage/core/metadata/MetadataCacheTest.java,0.0,False,False
15993,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,catalog/utils/CatalogSampleAnnotationsLoaderTest.java,0.0,False,False
15994,opencb/opencga,ff38225dfee047f0c17c62dd3564a18ce212fe20,catalog/utils/FileScannerTest.java,0.0,False,True
16016,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,analysis/variant/CatalogUtilsTest.java,0.0,False,False
16025,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,analysis/variant/manager/operations/VariantImportTest.java,0.0,False,False
16037,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,analysis/clinical/ClinicalInterpretationAnalysisTest.java,0.0,False,True
16054,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,server/rest/TestWSServer.java,0.0,False,False
16057,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,app/cli/analysis/VariantQueryCommandUtilsTest.java,0.0,False,False
16061,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/utils/AbstractHBaseDriverTest.java,0.0,False,False
16062,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/variant/filters/VariantRowFilterFactoryTest.java,0.0,False,False
16063,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/variant/executors/SshMRExecutorTest.java,0.0,False,False
16071,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/variant/index/sample/AlleleCodecTest.java,0.0,False,False
16082,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/variant/index/family/FamilyIndexTest.java,0.0,False,True
16090,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/variant/VariantHadoopNamespaceTest.java,0.0,False,True
16106,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/variant/gaps/FillGapsTaskTest.java,0.0,False,False
16109,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/variant/search/HadoopVariantSearchIndexUtilsTest.java,0.0,False,False
16118,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/variant/adaptors/phoenix/VariantPhoenixKeyFactoryTest.java,0.0,False,False
16122,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerTest.java,0.0,False,False
16136,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/mongodb/utils/MongoLockManagerTest.java,0.0,False,True
16152,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/mongodb/variant/MongoVariantStorageSearchIntersectTest.java,0.0,False,False
16180,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/core/io/VcfVariantReaderTest.java,0.0,False,True
16214,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/core/variant/score/VariantScoreTest.java,0.0,False,False
16217,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,storage/core/variant/annotation/annotators/VariantAnnotatorTest.java,0.0,False,False
16264,opencb/opencga,8ad1038450cc1f7ae406c969d58d2db5d5991a6b,catalog/utils/BioformatDetectorTest.java,0.0,False,False
16285,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,analysis/rga/RgaUtilsTest.java,0.0,False,False
16311,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,analysis/clinical/ClinicalInterpretationAnalysisTest.java,0.0,False,True
16314,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,server/generator/JSONManagerTest.java,0.0,False,False
16317,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,server/rest/SampleWSServerTest.java,0.0,False,False
16320,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,server/rest/IndividualWSServerTest.java,0.0,False,True
16329,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,app/migrations/v2_2_0/storage/UpdateSampleIndexStatusTest.java,0.0,False,False
16334,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/hadoop/utils/PersistentResultScannerTest.java,0.0,False,True
16352,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/hadoop/variant/index/sample/SampleVariantIndexEntryTest.java,0.0,False,False
16355,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/hadoop/variant/index/sample/SampleIndexSchemaFactoryTest.java,0.0,False,False
16364,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/hadoop/variant/VariantHadoopNamespaceTest.java,0.0,False,True
16370,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/hadoop/variant/HadoopVariantStorageEngineSVTest.java,0.0,False,False
16385,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/hadoop/variant/HadoopVariantStorageTest.java,0.0,False,False
16400,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/hadoop/variant/prune/VariantPruneManagerTest.java,0.0,False,False
16414,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/MongoVariantStorageEngineBNDTest.java,0.0,False,False
16418,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/converters/DocumentToStudyVariantEntryConverterTest.java,0.0,False,False
16433,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/adaptors/VariantMongoDBQueryParserTest.java,0.0,False,False
16437,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorRemoveTest.java,0.0,False,False
16440,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/load/MongoDBVariantStageReaderTest.java,0.0,False,False
16441,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/load/MongoVariantImporterTest.java,0.0,False,True
16443,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/mongodb/variant/stats/MongoVariantStatisticsManagerAggregatedTest.java,0.0,False,False
16459,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/utils/CellBaseUtilsTest.java,0.0,False,True
16462,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/variant/io/DummyVariantExporterTest.java,0.0,False,False
16467,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,False
16470,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/variant/VariantStorageEngineTest.java,0.0,False,True
16487,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/variant/VariantStorageTest.java,0.0,False,False
16496,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/variant/adaptors/VariantQueryUsingSearchIndexTest.java,0.0,False,False
16506,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,storage/core/variant/stats/VariantStatisticsManagerTest.java,0.0,False,False
16528,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,test/manager/DatasetCommandLineGeneratorTest.java,0.0,False,False
16545,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,catalog/utils/CatalogAnnotationsValidatorTest.java,0.0,False,False
16555,opencb/opencga,17f75fb07cc6745f75f6366a8038cf42115b7e81,catalog/db/mongodb/converters/CatalogCohortToSolrCohortConverterTest.java,0.0,False,False
16566,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,analysis/variant/VariantAnalysisTest.java,0.0,False,True
16583,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,analysis/tools/ToolExecutorFactoryTest.java,0.0,False,False
16593,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,server/rest/JobWSServerTest.java,0.0,False,False
16599,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,server/rest/StudyWSServerTest.java,0.0,False,False
16602,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,server/rest/TestWSServer.java,0.0,False,False
16603,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,app/migrations/v2_2_0/storage/UpdateSampleIndexStatusTest.java,0.0,False,False
16605,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,app/cli/analysis/VariantQueryCommandUtilsTest.java,0.0,False,False
16614,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/index/core/filters/RangeIndexFieldFilterTest.java,0.0,False,False
16615,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/index/core/CategoricalIndexFieldTest.java,0.0,False,False
16626,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/index/sample/SampleVariantIndexEntryTest.java,0.0,False,False
16631,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/index/family/MendelianErrorSampleIndexConverterTest.java,0.0,False,True
16634,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/HadoopVariantStorageEngineArchiveTableTest.java,0.0,False,True
16638,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/VariantHadoopNamespaceTest.java,0.0,False,True
16641,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/GenomeHelperTest.java,0.0,False,True
16644,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/HadoopVariantStorageEngineSVTest.java,0.0,False,False
16652,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/HadoopVariantStorageEngineSampleRenamingTest.java,0.0,False,False
16657,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/search/HadoopVariantSearchIndexUtilsTest.java,0.0,False,False
16658,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/variant/search/HadoopVariantSearchIndexTest.java,0.0,False,False
16680,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/metadata/HadoopVariantStorageMetadataManagerTest.java,0.0,False,False
16682,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/hadoop/mr/VcfRecordComparatorTest.java,0.0,False,False
16695,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/mongodb/variant/converters/VariantStringIdConverterTest.java,0.0,False,False
16720,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/mongodb/variant/transform/MongoVariantStoragePipelineTransformTest.java,0.0,False,False
16730,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/io/managers/AzureBlobStorageIOConnectorTest.java,0.0,False,True
16737,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/io/VariantReaderUtilsTest.java,0.0,False,False
16738,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/io/VariantExporterTest.java,0.0,False,True
16743,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/VariantStorageEngineSampleRenamingTest.java,0.0,False,False
16754,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/analysis/VariantSampleFilterTest.java,0.0,False,True
16776,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,storage/core/variant/adaptors/VariantDBAdaptorLargeTest.java,0.0,False,True
16808,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,catalog/io/PosixIOManagerTest.java,0.0,False,True
16812,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,catalog/utils/BioformatDetectorTest.java,0.0,False,False
16815,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,catalog/utils/CatalogSampleAnnotationsLoaderTest.java,0.0,False,False
16818,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,catalog/utils/ParamUtilsTest.java,0.0,False,False
16826,opencb/opencga,b827cb6105014ee7378561198beaeeff487c69b5,catalog/db/mongodb/FileMongoDBAdaptorTest.java,0.0,False,True
16839,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/variant/metadata/CatalogStorageMetadataSynchronizerTest.java,0.0,False,True
16846,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/variant/manager/operations/VariantFileIndexSameNameTest.java,0.0,False,True
16847,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/variant/manager/operations/VariantImportTest.java,0.0,False,False
16849,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/variant/manager/operations/PlatinumFileIndexerTest.java,0.0,False,True
16852,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/variant/manager/VariantCatalogQueryUtilsTest.java,0.0,False,True
16855,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/variant/samples/VariantQueryOptimizerTest.java,0.0,False,False
16857,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,analysis/tools/ToolExecutorFactoryTest.java,0.0,False,False
16865,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,server/generator/writers/ParentClientRestApiWriterTest.java,0.0,False,False
16873,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,server/rest/analysis/VariantWebServiceTest.java,0.0,False,False
16875,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,server/rest/VariableSetWSServerTest.java,0.0,False,False
16882,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/utils/HBaseLockManagerTest.java,0.0,False,True
16896,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/index/sample/VariantFileIndexEntryConverterTest.java,0.0,False,False
16901,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/index/sample/SampleVariantIndexEntryTest.java,0.0,False,False
16912,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/VariantTableRemoveTest.java,0.0,False,True
16919,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/HadoopVariantStorageEngineSVTest.java,0.0,False,False
16923,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/converters/study/HBaseToStudyEntryConverterTest.java,0.0,False,False
16954,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/variant/transform/VariantToVcfSliceConverterTaskTest.java,0.0,False,False
16957,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/hadoop/mr/VcfRecordComparatorTest.java,0.0,False,False
16960,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/mongodb/variant/MongoVariantStorageEngineNumericSampleTest.java,0.0,False,False
16963,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/mongodb/variant/MongoVariantStorageEngineBNDTest.java,0.0,False,False
16985,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorMultiFileTest.java,0.0,False,False
17016,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,False
17018,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/VariantStorageEngineSampleRenamingTest.java,0.0,False,False
17035,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/search/VariantSearchToVariantConverterTest.java,0.0,False,True
17040,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/annotation/annotators/VariantAnnotatorTest.java,0.0,False,False
17046,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/variant/adaptors/iterators/VariantComparatorTest.java,0.0,False,True
17060,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,storage/core/metadata/VariantStorageMetadataManagerTest.java,0.0,False,False
17068,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,core/tools/ToolParamsTest.java,0.0,False,False
17069,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,core/tools/result/ExecutionManagerTest.java,0.0,False,False
17073,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,core/common/UriUtilsTest.java,0.0,False,False
17085,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,catalog/utils/JwtUtilsTest.java,0.0,False,False
17086,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,catalog/utils/FileMetadataReaderTest.java,0.0,False,True
17100,opencb/opencga,a31ad51f19428ae6fc912123210db457234030a7,catalog/db/mongodb/ProjectMongoDBAdaptorTest.java,0.0,False,True
17119,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,analysis/variant/manager/operations/RemoveVariantsTest.java,0.0,False,True
17127,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,analysis/variant/manager/VariantCatalogQueryUtilsTest.java,0.0,False,True
17139,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,server/generator/RestApiParserTest.java,0.0,False,True
17145,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,server/rest/OpenCGAWSServerTest.java,0.0,False,True
17149,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,server/rest/StudyWSServerTest.java,0.0,False,False
17154,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,app/cli/JSONTest.java,0.0,False,True
17158,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/utils/PersistentResultScannerTest.java,0.0,False,True
17165,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/index/core/CategoricalIndexFieldTest.java,0.0,False,False
17167,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/index/core/CombinationTripleIndexSchemaTest.java,0.0,False,False
17170,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/index/sample/GenotypeCodecTest.java,0.0,False,False
17173,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/index/sample/SampleIndexDBAdaptorTest.java,0.0,False,False
17200,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/converters/stats/VariantStatsToHBaseConverterTest.java,0.0,False,False
17204,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/gaps/FillGapsTaskTest.java,0.0,False,False
17206,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/analysis/gwas/FisherTestDriverTest.java,0.0,False,False
17225,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/hadoop/variant/archive/mr/VariantLocalConflictResolverTest.java,0.0,False,True
17244,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/mongodb/variant/converters/DocumentToVariantConverterTest.java,0.0,False,False
17278,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/io/VcfVariantReaderTest.java,0.0,False,True
17280,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/io/managers/AzureBlobStorageIOConnectorTest.java,0.0,False,True
17295,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/VariantStorageEngineSomaticTest.java,0.0,False,True
17298,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/query/executors/accumulators/RangeTest.java,0.0,False,False
17301,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/VariantStorageBaseTest.java,0.0,False,False
17302,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/VariantStorageEngineDuplicatedTest.java,0.0,False,False
17305,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/dedup/MaxQualDuplicatedVariantsResolverTest.java,0.0,False,False
17321,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/adaptors/iterators/VariantComparatorTest.java,0.0,False,True
17324,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/adaptors/VariantQueryUtilsTest.java,0.0,False,True
17325,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/adaptors/GenotypeClassTest.java,0.0,False,False
17331,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,storage/core/variant/stats/VariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
17344,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,core/tools/result/ExecutionManagerTest.java,0.0,False,False
17365,opencb/opencga,6075dd94f467aca5afacc4d585782e3e13f24326,catalog/utils/CatalogSampleAnnotationsLoaderTest.java,0.0,False,False
17389,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,analysis/variant/metadata/CatalogStorageMetadataSynchronizerTest.java,0.0,False,True
17395,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,analysis/variant/manager/operations/AbstractVariantOperationManagerTest.java,0.0,False,False
17410,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,analysis/clinical/ClinicalInterpretationAnalysisTest.java,0.0,False,True
17427,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,server/rest/TestWSServer.java,0.0,False,False
17436,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/executors/SshMRExecutorTest.java,0.0,False,False
17448,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/index/sample/SampleIndexDBAdaptorTest.java,0.0,False,False
17454,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/index/sample/SampleIndexSchemaFactoryTest.java,0.0,False,False
17463,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/VariantHadoopStoragePipelineNoArchiveTest.java,0.0,False,False
17466,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/HadoopVariantStorageEngineSplitDataTest.java,0.0,False,True
17468,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/HadoopVariantStorageEngineSVTest.java,0.0,False,False
17473,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/converters/study/StudyEntryToHBaseConverterTest.java,0.0,False,False
17476,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/HadoopVariantStorageEngineSampleRenamingTest.java,0.0,False,False
17477,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/gaps/FillGapsTest.java,0.0,False,True
17490,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/variant/adaptors/phoenix/VariantPhoenixKeyFactoryTest.java,0.0,False,False
17504,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/mr/GenomeVariantTransformMapperTest.java,0.0,False,False
17505,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/hadoop/mr/VcfRecordComparatorTest.java,0.0,False,False
17507,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/mongodb/utils/MongoLockManagerTest.java,0.0,False,True
17537,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/mongodb/variant/load/MongoDBVariantStageReaderTest.java,0.0,False,False
17552,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/io/TestIOConnector.java,0.0,False,False
17568,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/variant/VariantStorageEngineSomaticTest.java,0.0,False,True
17582,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/variant/search/VariantSearchIndexTest.java,0.0,False,True
17593,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/variant/adaptors/VariantQueryUsingSearchIndexTest.java,0.0,False,False
17599,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/variant/adaptors/VariantDBAdaptorLargeTest.java,0.0,False,True
17610,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/metadata/VariantMetadataConverterTest.java,0.0,False,True
17614,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,storage/core/alignment/adaptors/DefaultAlignmentDBAdaptorTest.java,0.0,False,False
17630,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,catalog/io/CatalogIOManagerTest.java,0.0,False,False
17632,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,catalog/utils/InterpretationUtilsTest.java,0.0,False,False
17651,opencb/opencga,a373e8ab02e711bf74cfc5c20f09f21a616727d7,catalog/db/mongodb/converters/CatalogFileToSolrFileConverterTest.java,0.0,False,False
17655,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,analysis/file/PostLinkSampleAssociationTest.java,0.0,False,True
17690,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,server/rest/ProjectWSServerTest.java,0.0,False,False
17692,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,server/rest/IndividualWSServerTest.java,0.0,False,True
17709,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/executors/SshMRExecutorTest.java,0.0,False,False
17735,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/VariantHadoopNamespaceTest.java,0.0,False,True
17740,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/mr/VariantMapReduceUtilTest.java,0.0,False,False
17749,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/HadoopVariantStorageEngineSampleRenamingTest.java,0.0,False,False
17750,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/gaps/FillGapsTest.java,0.0,False,True
17765,opencb/opencga,34d264c8b9e46efff586b68147141b8c5378da9c,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerAggregatedTest.java,0.0,False,False
