,App,SHA,TestFilePath,ReplaceAnonymousWithLambda,isReplaceAnonymousWithLambda,prediction
21239,codestory/fluent-http,26fd76379c85d8e972b3a2519b6f0476f3683a22,src/test/java/net/codestory/http/testhelpers/AbstractProdWebServerTest.java,0.0,False,True
21252,codestory/fluent-http,002749bfb06e23358faab1c74ebbb91695b44880,src/test/java/net/codestory/http/DeleteTest.java,0.0,False,True
21262,codestory/fluent-http,002749bfb06e23358faab1c74ebbb91695b44880,src/test/java/net/codestory/http/StreamTest.java,0.0,False,True
21277,codestory/fluent-http,c4bf52a52ffff7f8e63dd4597732d809246066b1,src/test/java/net/codestory/http/TemplatingInDevTest.java,0.0,False,True
21278,codestory/fluent-http,c4bf52a52ffff7f8e63dd4597732d809246066b1,src/test/java/net/codestory/http/SpringTest.java,0.0,False,True
21283,codestory/fluent-http,c4bf52a52ffff7f8e63dd4597732d809246066b1,src/test/java/net/codestory/http/testhelpers/AbstractProdWebServerTest.java,0.0,False,True
21287,codestory/fluent-http,c4bf52a52ffff7f8e63dd4597732d809246066b1,src/test/java/net/codestory/http/ssl/SSLTest.java,0.0,False,True
21292,codestory/fluent-http,1e8898b80fb6688eca85d88c9591a6e885197d5b,src/test/java/net/codestory/http/PostTest.java,0.0,False,True
21316,codestory/fluent-http,c6f60b6fdd36efe0224c805b850636c305c6f8c4,src/test/java/net/codestory/http/GetTest.java,0.0,False,True
21321,codestory/fluent-http,c6f60b6fdd36efe0224c805b850636c305c6f8c4,src/test/java/net/codestory/http/TemplatingInDevTest.java,0.0,False,True
21323,codestory/fluent-http,c6f60b6fdd36efe0224c805b850636c305c6f8c4,src/test/java/net/codestory/http/RedirectTest.java,0.0,False,True
21330,codestory/fluent-http,c6f60b6fdd36efe0224c805b850636c305c6f8c4,src/test/java/net/codestory/http/templating/YamlParserTest.java,0.0,False,True
21333,codestory/fluent-http,c6f60b6fdd36efe0224c805b850636c305c6f8c4,src/test/java/net/codestory/http/TemplatingTest.java,0.0,False,True
21335,codestory/fluent-http,24b23db13f044635ee40f88223e9b8282862c350,src/test/java/net/codestory/http/AnnotationsTest.java,0.0,False,True
21336,codestory/fluent-http,24b23db13f044635ee40f88223e9b8282862c350,src/test/java/net/codestory/http/compilers/CompilersTest.java,0.0,False,True
21358,codestory/fluent-http,d54f3ca32a5acf43d8253bbf9c5be78b68a9e4b2,src/test/java/net/codestory/http/AnnotationsTest.java,0.0,False,True
21361,codestory/fluent-http,d54f3ca32a5acf43d8253bbf9c5be78b68a9e4b2,src/test/java/net/codestory/http/AuthenticationTest.java,0.0,False,True
21367,codestory/fluent-http,d54f3ca32a5acf43d8253bbf9c5be78b68a9e4b2,src/test/java/net/codestory/http/RedirectTest.java,0.0,False,True
21374,codestory/fluent-http,d54f3ca32a5acf43d8253bbf9c5be78b68a9e4b2,src/test/java/net/codestory/http/ssl/SSLTest.java,0.0,False,True
21382,codestory/fluent-http,5bcc340fce817b6e82fbe76607a9792e72d7173a,src/test/java/net/codestory/http/CORSTest.java,0.0,False,True
21390,codestory/fluent-http,5bcc340fce817b6e82fbe76607a9792e72d7173a,src/test/java/net/codestory/http/StreamTest.java,0.0,False,True
21395,codestory/fluent-http,5bcc340fce817b6e82fbe76607a9792e72d7173a,src/test/java/net/codestory/http/HeadTest.java,0.0,False,True
21397,codestory/fluent-http,ae7666606e5fab0705e82279230325ea5de18d18,src/test/java/net/codestory/http/compilers/CompilersTest.java,0.0,False,True
21410,codestory/fluent-http,ae7666606e5fab0705e82279230325ea5de18d18,src/test/java/net/codestory/http/templating/YamlParserTest.java,0.0,False,True
21421,codestory/fluent-http,51c776c1253961e15e4f2d05b3f82d7330ed8e9a,src/test/java/net/codestory/http/DeleteTest.java,0.0,False,True
21425,codestory/fluent-http,51c776c1253961e15e4f2d05b3f82d7330ed8e9a,src/test/java/net/codestory/http/PutTest.java,0.0,False,True
21427,codestory/fluent-http,51c776c1253961e15e4f2d05b3f82d7330ed8e9a,src/test/java/net/codestory/http/testhelpers/AbstractWebServerTest.java,0.0,False,True
21435,codestory/fluent-http,70a3140171c310053d80594cec710980c1a79599,src/test/java/net/codestory/http/compilers/CompilersTest.java,0.0,False,True
21438,codestory/fluent-http,70a3140171c310053d80594cec710980c1a79599,src/test/java/net/codestory/http/GetTest.java,0.0,False,True
21463,codestory/fluent-http,4511f26823606573a44c0e063293d23252222027,src/test/java/net/codestory/http/templating/YamlParserTest.java,0.0,False,True
21469,codestory/fluent-http,4603476e7a6bda6d1f0b112fb4a2d785ae8f789e,src/test/java/net/codestory/http/compilers/CompilersTest.java,0.0,False,True
21470,codestory/fluent-http,4603476e7a6bda6d1f0b112fb4a2d785ae8f789e,src/test/java/net/codestory/http/PostTest.java,0.0,False,True
21479,codestory/fluent-http,4603476e7a6bda6d1f0b112fb4a2d785ae8f789e,src/test/java/net/codestory/http/testhelpers/AbstractWebServerTest.java,0.0,False,True
21486,codestory/fluent-http,a026b65983af5c9aa05b07115a4b2d2065e7eb93,src/test/java/net/codestory/http/compilers/CompilersTest.java,0.0,False,True
21499,codestory/fluent-http,a026b65983af5c9aa05b07115a4b2d2065e7eb93,src/test/java/net/codestory/http/ssl/SSLTest.java,0.0,False,True
21506,codestory/fluent-http,cf568210b78fc738a0631a8581b8875860066e64,src/test/java/net/codestory/http/GetTest.java,0.0,False,True
21508,codestory/fluent-http,cf568210b78fc738a0631a8581b8875860066e64,src/test/java/net/codestory/http/StaticPagesTest.java,0.0,False,True
21510,codestory/fluent-http,cf568210b78fc738a0631a8581b8875860066e64,src/test/java/net/codestory/http/RedirectTest.java,0.0,False,True
21518,codestory/fluent-http,cf568210b78fc738a0631a8581b8875860066e64,src/test/java/net/codestory/http/TemplatingTest.java,0.0,False,True
21520,codestory/fluent-http,adfaa1679693bf226ecb0e272511d995da539217,src/test/java/net/codestory/http/AnnotationsTest.java,0.0,False,True
21530,codestory/fluent-http,adfaa1679693bf226ecb0e272511d995da539217,src/test/java/net/codestory/http/PutTest.java,0.0,False,True
21531,codestory/fluent-http,adfaa1679693bf226ecb0e272511d995da539217,src/test/java/net/codestory/http/GuiceTest.java,0.0,False,True
21559,codestory/fluent-http,a5f376060246b53f5a5ee424949b061a211fd505,src/test/java/net/codestory/http/DeleteTest.java,0.0,False,True
21569,codestory/fluent-http,a5f376060246b53f5a5ee424949b061a211fd505,src/test/java/net/codestory/http/HeadTest.java,0.0,False,True
21572,codestory/fluent-http,4b72fb549ec808df18a587608e1d568f1b4094a5,src/test/java/net/codestory/http/PostTest.java,0.0,False,True
21580,codestory/fluent-http,4b72fb549ec808df18a587608e1d568f1b4094a5,src/test/java/net/codestory/http/testhelpers/AbstractWebServerTest.java,0.0,False,True
21598,codestory/fluent-http,6ec8437b5456fffbb9b8f767556434ae4c70485c,src/test/java/net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,True
21609,codestory/fluent-http,42cbe5b42db4bc68c4c4ea61827157b2afecfb00,src/test/java/net/codestory/http/RedirectTest.java,0.0,False,True
21614,codestory/fluent-http,42cbe5b42db4bc68c4c4ea61827157b2afecfb00,src/test/java/net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,True
21620,codestory/fluent-http,661eee8f9858f4ca4eb9346c91f044d1b8b35e51,src/test/java/net/codestory/http/PostTest.java,0.0,False,True
21623,codestory/fluent-http,661eee8f9858f4ca4eb9346c91f044d1b8b35e51,src/test/java/net/codestory/http/DeleteTest.java,0.0,False,True
21643,codestory/fluent-http,6b94afb32ecbd5423c5f98c37d2be9ae7ae746f5,src/test/java/net/codestory/http/PutTest.java,0.0,False,True
21649,codestory/fluent-http,6b94afb32ecbd5423c5f98c37d2be9ae7ae746f5,src/test/java/net/codestory/http/HeadTest.java,0.0,False,True
21672,codestory/fluent-http,d88292fcc75a3b0e7e59f39941f52c1c96c93c3f,src/test/java/net/codestory/http/StaticPagesTest.java,0.0,False,True
21676,codestory/fluent-http,d88292fcc75a3b0e7e59f39941f52c1c96c93c3f,src/test/java/net/codestory/http/testhelpers/AbstractWebServerTest.java,0.0,False,True
21683,codestory/fluent-http,0ffd7c13424213b7d52c91fb1f31363486c4aa41,src/test/java/net/codestory/http/compilers/CompilersTest.java,0.0,False,True
21696,codestory/fluent-http,0ffd7c13424213b7d52c91fb1f31363486c4aa41,src/test/java/net/codestory/http/TemplatingTest.java,0.0,False,True
21698,codestory/fluent-http,a90c5057d3040ace7a4d7489bddc1a86532615cc,src/test/java/net/codestory/http/AnnotationsTest.java,0.0,False,True
21705,codestory/fluent-http,a90c5057d3040ace7a4d7489bddc1a86532615cc,src/test/java/net/codestory/http/RedirectTest.java,0.0,False,True
21718,codestory/fluent-http,732d0bd974ccbace20a7249972b11b2e09137c07,src/test/java/net/codestory/http/GetTest.java,0.0,False,True
21723,codestory/fluent-http,732d0bd974ccbace20a7249972b11b2e09137c07,src/test/java/net/codestory/http/PutTest.java,0.0,False,True
21727,codestory/fluent-http,732d0bd974ccbace20a7249972b11b2e09137c07,src/test/java/net/codestory/http/ssl/SSLTest.java,0.0,False,True
21728,codestory/fluent-http,732d0bd974ccbace20a7249972b11b2e09137c07,src/test/java/net/codestory/http/TemplatingTest.java,0.0,False,True
21740,codestory/fluent-http,36503e56ba85dbcbc19514e931edc256c4ab4ebf,src/test/java/net/codestory/http/testhelpers/AbstractWebServerTest.java,0.0,False,True
21755,codestory/fluent-http,1a7b6fd084a5b8169a65aed42ee44a95e2fdd067,src/test/java/net/codestory/http/PutTest.java,0.0,False,True
21758,codestory/fluent-http,1a7b6fd084a5b8169a65aed42ee44a95e2fdd067,src/test/java/net/codestory/http/ssl/SSLTest.java,0.0,False,True
21768,codestory/fluent-http,b5df38fb700c0758ebd4d1ed856b3e0cd51fec02,src/test/java/net/codestory/http/RedirectTest.java,0.0,False,True
21791,codestory/fluent-http,a1202312a13d84cc2bde830740e59e013297d2ab,src/test/java/net/codestory/http/AnnotationsTest.java,0.0,False,True
21792,codestory/fluent-http,a1202312a13d84cc2bde830740e59e013297d2ab,src/test/java/net/codestory/http/compilers/CompilersTest.java,0.0,False,True
21799,codestory/fluent-http,a1202312a13d84cc2bde830740e59e013297d2ab,src/test/java/net/codestory/http/RedirectTest.java,0.0,False,True
21803,codestory/fluent-http,a1202312a13d84cc2bde830740e59e013297d2ab,src/test/java/net/codestory/http/templating/YamlParserTest.java,0.0,False,True
21810,codestory/fluent-http,46a5f9d81f975d37b1665a555b6a4aaa73d4b9e3,src/test/java/net/codestory/http/AuthenticationTest.java,0.0,False,True
21823,codestory/fluent-http,10f3c1235fe52b2d3d3bba080d68b764914cfa07,src/test/java/net/codestory/http/AnnotationsTest.java,0.0,False,True
21849,codestory/fluent-http,d9a53fa64ccb3467cd4553e3033c02ad2ee089cd,src/test/java/net/codestory/http/ssl/SSLTest.java,0.0,False,True
21871,codestory/fluent-http,5f2ef14793bc1f072aaf482d6151b1ac26800d3c,src/test/java/net/codestory/http/compilers/AsciidocCompilerTest.java,0.0,False,True
21883,codestory/fluent-http,ac5a0047626987c563d3306102021f54c1b9ad9b,src/test/java/net/codestory/http/compilers/AsciidocCompilerTest.java,0.0,False,True
21885,codestory/fluent-http,ac5a0047626987c563d3306102021f54c1b9ad9b,src/test/java/net/codestory/http/templating/YamlParserTest.java,0.0,False,True
21890,codestory/fluent-http,88d0c0227c13ae8e31ec1961c751e457d3189403,src/test/java/net/codestory/http/compilers/MarkdownCompilerTest.java,0.0,False,True
21900,codestory/fluent-http,705db55401b622047ee10b5c136fcd03b233c133,src/test/java/net/codestory/http/filters/MatchTest.java,0.0,False,True
21903,codestory/fluent-http,705db55401b622047ee10b5c136fcd03b233c133,src/test/java/net/codestory/http/compilers/MarkdownCompilerTest.java,0.0,False,True
21916,codestory/fluent-http,875480f112b28fa278114a1a8eb4d7e0ce4d088b,src/test/java/net/codestory/http/compilers/AsciidocCompilerTest.java,0.0,False,True
21961,codestory/fluent-http,8a36a088d2f5f9b948728e59473e4dcc02a2aa7e,src/test/java/net/codestory/http/compilers/MarkdownCompilerTest.java,0.0,False,True
21965,codestory/fluent-http,4bdee4f70c97c672008cb60d951268998c5379c9,src/test/java/net/codestory/http/compilers/MarkdownCompilerTest.java,0.0,False,True
21966,codestory/fluent-http,4bdee4f70c97c672008cb60d951268998c5379c9,src/test/java/net/codestory/http/ssl/SSLTest.java,0.0,False,True
21967,codestory/fluent-http,8671740454679b25a1d0172ad470725e149df827,src/test/java/net/codestory/http/filters/MatchTest.java,0.0,False,True
21976,codestory/fluent-http,708ea0aa716070317d805fa0c6cfdeb60a9dcbeb,src/test/java/net/codestory/http/filters/MatchTest.java,0.0,False,True
21978,codestory/fluent-http,708ea0aa716070317d805fa0c6cfdeb60a9dcbeb,src/test/java/net/codestory/http/compilers/MarkdownCompilerTest.java,0.0,False,True
21982,codestory/fluent-http,704379d5e108af7d46be49418f8d9e776a9bdf14,src/test/java/net/codestory/http/filters/MatchTest.java,0.0,False,True
12,codestory/fluent-http,28da27e23e36fb2fc05218e8a1b15749569c9bfd,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
32,codestory/fluent-http,28da27e23e36fb2fc05218e8a1b15749569c9bfd,net/codestory/http/misc/UrlConcatTest.java,0.0,False,False
36,codestory/fluent-http,28da27e23e36fb2fc05218e8a1b15749569c9bfd,net/codestory/http/reload/FolderWatcherTest.java,0.0,False,True
49,codestory/fluent-http,28da27e23e36fb2fc05218e8a1b15749569c9bfd,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,False
53,codestory/fluent-http,28da27e23e36fb2fc05218e8a1b15749569c9bfd,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
58,codestory/fluent-http,9c8e3c7efef63780774d529fe21487a24e408701,net/codestory/http/compilers/CompilersTest.java,0.0,False,False
69,codestory/fluent-http,9c8e3c7efef63780774d529fe21487a24e408701,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
73,codestory/fluent-http,9c8e3c7efef63780774d529fe21487a24e408701,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,False
77,codestory/fluent-http,9c8e3c7efef63780774d529fe21487a24e408701,net/codestory/http/markdown/FormulaPluginTest.java,0.0,False,False
89,codestory/fluent-http,9c8e3c7efef63780774d529fe21487a24e408701,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
95,codestory/fluent-http,9c8e3c7efef63780774d529fe21487a24e408701,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
102,codestory/fluent-http,9c8e3c7efef63780774d529fe21487a24e408701,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,False
107,codestory/fluent-http,9c8e3c7efef63780774d529fe21487a24e408701,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
147,codestory/fluent-http,de24040c41685d83a75c17d9edd3825189fc6c36,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
151,codestory/fluent-http,de24040c41685d83a75c17d9edd3825189fc6c36,net/codestory/http/routes/UriParserTest.java,0.0,False,False
166,codestory/fluent-http,f07080fab068582cf80a595d2c740836f14b8ed2,net/codestory/http/compilers/CompilersTest.java,0.0,False,False
167,codestory/fluent-http,f07080fab068582cf80a595d2c740836f14b8ed2,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
169,codestory/fluent-http,f07080fab068582cf80a595d2c740836f14b8ed2,net/codestory/http/browser/ErrorPageTest.java,0.0,False,True
171,codestory/fluent-http,f07080fab068582cf80a595d2c740836f14b8ed2,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,False
172,codestory/fluent-http,f07080fab068582cf80a595d2c740836f14b8ed2,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
175,codestory/fluent-http,f07080fab068582cf80a595d2c740836f14b8ed2,net/codestory/http/filters/FilterTest.java,0.0,False,True
196,codestory/fluent-http,f07080fab068582cf80a595d2c740836f14b8ed2,net/codestory/http/payload/PayloadTest.java,0.0,False,False
210,codestory/fluent-http,f07080fab068582cf80a595d2c740836f14b8ed2,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,False
216,codestory/fluent-http,517f42f3eefe6a2e9dac2a7c2bb08861eb68b4de,net/codestory/http/exchange/ContextTest.java,0.0,False,False
226,codestory/fluent-http,517f42f3eefe6a2e9dac2a7c2bb08861eb68b4de,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
234,codestory/fluent-http,517f42f3eefe6a2e9dac2a7c2bb08861eb68b4de,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
277,codestory/fluent-http,59ddbc7875322c07140b187a1634fdc95a4173ba,net/codestory/http/browser/ErrorPageTest.java,0.0,False,True
280,codestory/fluent-http,59ddbc7875322c07140b187a1634fdc95a4173ba,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
291,codestory/fluent-http,59ddbc7875322c07140b187a1634fdc95a4173ba,net/codestory/http/io/ResourcesTest.java,0.0,False,False
295,codestory/fluent-http,59ddbc7875322c07140b187a1634fdc95a4173ba,net/codestory/http/markdown/TablePluginTest.java,0.0,False,False
334,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
342,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
351,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/misc/DatesTest.java,0.0,False,False
352,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/misc/EnvTest.java,0.0,False,False
364,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,False
374,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,False
375,codestory/fluent-http,f60051022f74c3ea29b9f3c226627894bf781506,net/codestory/http/templating/helpers/WebjarHelperSourceTest.java,0.0,False,False
382,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/compilers/CompilersTest.java,0.0,False,False
383,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
394,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
412,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/payload/PayloadTest.java,0.0,False,False
423,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/templating/ModelTest.java,0.0,False,False
425,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/templating/SiteTest.java,0.0,False,False
427,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,False
431,codestory/fluent-http,0992dc77d9f1d8570bb4ebc3e1fa8cd0c6e40402,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
437,codestory/fluent-http,93f587783929c78ed874561605043d5fdd460b82,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
444,codestory/fluent-http,93f587783929c78ed874561605043d5fdd460b82,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
447,codestory/fluent-http,93f587783929c78ed874561605043d5fdd460b82,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
460,codestory/fluent-http,93f587783929c78ed874561605043d5fdd460b82,net/codestory/http/misc/EnvTest.java,0.0,False,False
461,codestory/fluent-http,93f587783929c78ed874561605043d5fdd460b82,net/codestory/http/misc/Md5Test.java,0.0,False,False
467,codestory/fluent-http,93f587783929c78ed874561605043d5fdd460b82,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
485,codestory/fluent-http,93f587783929c78ed874561605043d5fdd460b82,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
486,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/exchange/ContextTest.java,0.0,False,False
506,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/io/ResourcesTest.java,0.0,False,False
522,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/reload/JdkWatchServiceTest.java,0.0,False,True
535,codestory/fluent-http,66df92bc3f4ea12a1491abddbb736e0d1730655e,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,False
552,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,False
553,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
559,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/io/ResourcesTest.java,0.0,False,False
590,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/templating/yaml/YamlFrontMatterTest.java,0.0,False,False
595,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,False
602,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,False
609,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
611,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/io/ClasspathScannerTest.java,0.0,False,False
615,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/markdown/MarkdownCompilerTest.java,0.0,False,False
669,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/markdown/TablePluginTest.java,0.0,False,False
674,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/misc/PreCompileTest.java,0.0,False,False
701,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,False
703,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
710,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/filters/FilterTest.java,0.0,False,True
713,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
732,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
738,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
772,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/io/StringsTest.java,0.0,False,False
778,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/misc/EnvTest.java,0.0,False,False
788,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
803,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
809,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
828,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/markdown/TablePluginTest.java,0.0,False,False
834,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/misc/Sha1Test.java,0.0,False,False
842,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
844,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
855,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/templating/yaml/YamlFrontMatterTest.java,0.0,False,False
857,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/exchange/ContextTest.java,0.0,False,False
860,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,False
864,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/errors/ErrorPageTest.java,0.0,False,True
870,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,False
875,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,False
885,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/misc/Md5Test.java,0.0,False,False
909,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
920,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,False
927,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
930,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/io/ResourcesTest.java,0.0,False,False
934,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/markdown/TablePluginTest.java,0.0,False,False
956,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/templating/SiteTest.java,0.0,False,False
980,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
984,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/io/StringsTest.java,0.0,False,False
992,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/misc/PreCompileTest.java,0.0,False,False
1000,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
1010,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,False
1023,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/errors/ErrorPageTest.java,0.0,False,True
1040,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/markdown/TablePluginTest.java,0.0,False,False
1052,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/reload/JdkWatchServiceTest.java,0.0,False,True
1065,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,False
1074,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
1080,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
