,App,SHA,TestFilePath,SplitAttribute,isSplitAttribute,prediction
10098,opencb/opencga,6137680dd01c58e201059cfd9e8b430088e1da3a,catalog/utils/CatalogSampleAnnotationsLoaderTest.java,0.0,False,True
10107,opencb/opencga,6137680dd01c58e201059cfd9e8b430088e1da3a,catalog/db/mongodb/StudyMongoDBAdaptorTest.java,0.0,False,True
10117,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,analysis/rga/RgaUtilsTest.java,0.0,False,False
10119,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,analysis/rga/RgaManagerTest.java,0.0,False,True
10152,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,server/generator/RestApiParserTest.java,0.0,False,True
10161,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,server/rest/analysis/VariantWebServiceTest.java,0.0,False,True
10185,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/hadoop/variant/index/sample/VariantFileIndexEntryConverterTest.java,0.0,False,True
10195,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/hadoop/variant/index/family/MendelianErrorSampleIndexConverterTest.java,0.0,False,True
10199,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/hadoop/variant/io/HadoopVariantExporterTest.java,0.0,False,True
10217,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/hadoop/variant/gaps/FillGapsTest.java,0.0,False,True
10236,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerMultiFilesTest.java,0.0,False,True
10243,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/hadoop/variant/transform/VariantToVcfSliceConverterTaskTest.java,0.0,False,True
10251,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/mongodb/variant/MongoVariantStorageEngineSampleRenamingTest.java,0.0,False,False
10261,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/mongodb/variant/search/MongoSearchIndexSamplesTest.java,0.0,False,False
10266,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/mongodb/variant/annotation/MongoDBCustomVariantAnnotationManagerTest.java,0.0,False,False
10283,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/mongodb/variant/stats/MongoVariantStatisticsManagerTest.java,0.0,False,False
10287,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/benchmark/BenchmarkRunnerTest.java,0.0,False,False
10293,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/core/io/TestIOConnector.java,0.0,False,False
10302,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/core/variant/io/VariantExporterTest.java,0.0,False,True
10321,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/core/variant/search/SearchIndexSamplesTest.java,0.0,False,True
10344,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/core/variant/stats/VariantStatisticsManagerMultiFilesTest.java,0.0,False,False
10350,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,storage/core/metadata/VariantStorageMetadataManagerTest.java,0.0,False,True
10366,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,core/common/VersionUtilsTest.java,0.0,False,False
10367,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,core/common/IOUtilsTest.java,0.0,False,True
10399,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,catalog/db/mongodb/ProjectMongoDBAdaptorTest.java,0.0,False,True
10401,opencb/opencga,dd2362e33bf416f5847ff1080a2c2ae6e069f045,catalog/db/mongodb/UserMongoDBAdaptorTest.java,0.0,False,True
10414,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,analysis/variant/VariantAnalysisTest.java,0.0,False,True
10416,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,analysis/variant/manager/operations/AnnotationVariantStorageTest.java,0.0,False,False
10419,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,analysis/variant/manager/operations/RemoveVariantsTest.java,0.0,False,True
10426,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,analysis/variant/manager/VariantStorageManagerTest.java,0.0,False,True
10454,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,server/rest/UserWSServerTest.java,0.0,False,False
10461,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/utils/PersistentResultScannerTest.java,0.0,False,True
10465,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/variant/VariantHadoopMultiSampleTest.java,0.0,False,True
10470,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/variant/index/core/CombinationTripleIndexSchemaTest.java,0.0,False,False
10483,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/variant/index/sample/SampleIndexSchemaFactoryTest.java,0.0,False,False
10488,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/variant/HadoopVariantStorageEngineArchiveTableTest.java,0.0,False,True
10489,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/variant/io/HadoopVariantExporterTest.java,0.0,False,True
10491,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/variant/VariantTableRemoveTest.java,0.0,False,True
10499,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/variant/VariantHadoopDBWriterTest.java,0.0,False,True
10516,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorTest.java,0.0,False,True
10525,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
10542,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/mongodb/variant/MongoVariantStorageEngineBNDTest.java,0.0,False,False
10545,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/mongodb/variant/converters/DocumentToSamplesConverterTest.java,0.0,False,True
10551,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/mongodb/variant/search/MongoSearchIndexSamplesTest.java,0.0,False,False
10581,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/benchmark/VariantBenchmarkRunnerRESTTest.java,0.0,False,False
10599,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/core/variant/VariantStorageEngineSomaticTest.java,0.0,False,True
10611,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/core/variant/search/SearchIndexSamplesTest.java,0.0,False,True
10629,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/core/variant/adaptors/VariantQueryUtilsTest.java,0.0,False,True
10640,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,storage/core/metadata/VariantStorageMetadataManagerTest.java,0.0,False,True
10657,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,core/common/IOUtilsTest.java,0.0,False,True
10692,opencb/opencga,6cb36cd46a226e153815d8898344c99394d498e6,catalog/db/mongodb/converters/CatalogFileToSolrFileConverterTest.java,0.0,False,True
10701,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,analysis/variant/tools/VariantOperationToolTest.java,0.0,False,True
10715,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,analysis/variant/manager/operations/StatsVariantStorageTest.java,0.0,False,True
10718,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,analysis/variant/manager/VariantOperationsTest.java,0.0,False,True
10719,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,analysis/variant/samples/SampleEligibilityAnalysisTest.java,0.0,False,True
10726,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,analysis/family/FamilyAnalysisTest.java,0.0,False,True
10736,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,server/rest/JobWSServerTest.java,0.0,False,False
10751,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/utils/PersistentResultScannerTest.java,0.0,False,True
10759,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/variant/index/core/RangeIndexFieldTest.java,0.0,False,True
10779,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/variant/io/HadoopVariantExporterTest.java,0.0,False,True
10781,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/variant/VariantTableRemoveTest.java,0.0,False,True
10789,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/variant/VariantHadoopDBWriterTest.java,0.0,False,True
10795,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/variant/converters/AbstractPhoenixConverterTest.java,0.0,False,False
10802,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/variant/search/HadoopVariantSearchIndexTest.java,0.0,False,False
10804,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/variant/score/HadoopVariantScoreLoaderTest.java,0.0,False,False
10815,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
10817,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/hadoop/variant/stats/SampleVariantStatsTest.java,0.0,False,True
10834,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/mongodb/variant/VariantMongoDBWriterTest.java,0.0,False,True
10836,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/mongodb/variant/converters/DocumentToStudyVariantEntryConverterTest.java,0.0,False,True
10860,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/mongodb/variant/stats/MongoVariantStatisticsManagerMultiFilesTest.java,0.0,False,False
10863,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/mongodb/variant/stats/MongoVariantStatisticsManagerTest.java,0.0,False,False
10870,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/benchmark/VariantBenchmarkRunnerDirectTest.java,0.0,False,False
10916,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/core/variant/adaptors/iterators/VariantComparatorTest.java,0.0,False,True
10919,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/core/variant/adaptors/VariantQueryUtilsTest.java,0.0,False,True
10921,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/core/variant/adaptors/VariantDBAdaptorLargeTest.java,0.0,False,True
10923,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/core/variant/VariantStorageEngineSVTest.java,0.0,False,True
10934,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,storage/core/alignment/local/LocalAlignmentStoragePipelineTest.java,0.0,False,True
10955,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,test/manager/DatasetCommandLineGeneratorTest.java,0.0,False,True
10970,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,catalog/utils/CatalogFileUtilsTest.java,0.0,False,True
10980,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,catalog/db/mongodb/FileMongoDBAdaptorTest.java,0.0,False,True
10982,opencb/opencga,d815d8272722807b88cab6c58bbd250a72877b65,catalog/db/mongodb/converters/CatalogFileToSolrFileConverterTest.java,0.0,False,True
10986,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,analysis/file/PostLinkSampleAssociationTest.java,0.0,False,True
10989,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,analysis/rga/RgaManagerTest.java,0.0,False,True
10990,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,analysis/rga/RgaEngineTest.java,0.0,False,True
11017,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,analysis/clinical/ClinicalInterpretationAnalysisTest.java,0.0,False,True
11021,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,server/generator/JSONManagerTest.java,0.0,False,False
11030,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,server/rest/FileWSServerTest.java,0.0,False,True
11032,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,server/rest/StudyWSServerTest.java,0.0,False,False
11053,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/hadoop/variant/index/sample/GenotypeCodecTest.java,0.0,False,True
11055,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/hadoop/variant/index/sample/VariantFileIndexEntryConverterTest.java,0.0,False,True
11068,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/hadoop/variant/HadoopVariantStorageEngineArchiveTableTest.java,0.0,False,True
11072,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/hadoop/variant/VariantHadoopNamespaceTest.java,0.0,False,True
11093,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/hadoop/variant/HadoopVariantStorageTest.java,0.0,False,False
11104,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerTest.java,0.0,False,True
11110,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,True
11129,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/mongodb/variant/converters/VariantStringIdConverterTest.java,0.0,False,True
11133,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/mongodb/variant/MongoDBVariantStorageTest.java,0.0,False,False
11145,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorRemoveTest.java,0.0,False,True
11151,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/mongodb/variant/stats/MongoVariantStatisticsManagerAggregatedTest.java,0.0,False,False
11160,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/benchmark/VariantBenchmarkRunnerDirectTest.java,0.0,False,False
11175,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,True
11189,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/core/variant/dedup/MaxQualDuplicatedVariantsResolverTest.java,0.0,False,False
11198,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/core/variant/annotation/CustomVariantAnnotationManagerTest.java,0.0,False,True
11200,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/core/variant/annotation/annotators/VariantAnnotatorTest.java,0.0,False,True
11203,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,storage/core/variant/adaptors/VariantFieldTest.java,0.0,False,True
11232,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,core/common/TimeUtilsTest.java,0.0,False,False
11243,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,test/manager/LocalDatasetExecutorTest.java,0.0,False,True
11246,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,TestParamConstants.java,0.0,False,False
11260,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,catalog/utils/ParamUtilsTest.java,0.0,False,False
11270,opencb/opencga,81a2a09ad5e7fa50f83c9c7fc447e19974ec1b7a,catalog/db/mongodb/UserMongoDBAdaptorTest.java,0.0,False,True
11278,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,analysis/rga/RgaManagerTest.java,0.0,False,True
11286,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,analysis/variant/manager/operations/VariantFileIndexerOperationManagerTest.java,0.0,False,True
11301,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,analysis/tools/ToolExecutorTest.java,0.0,False,False
11302,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,analysis/tools/ToolExecutorFactoryTest.java,0.0,False,True
11305,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,analysis/clinical/ClinicalInterpretationAnalysisTest.java,0.0,False,True
11336,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/index/core/CategoricalIndexFieldTest.java,0.0,False,True
11342,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/index/sample/SampleIndexDuplicatedVariantsTest.java,0.0,False,True
11343,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/index/sample/VariantFileIndexEntryConverterTest.java,0.0,False,True
11353,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/index/family/MendelianErrorSampleIndexConverterTest.java,0.0,False,True
11359,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/VariantTableRemoveTest.java,0.0,False,True
11365,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/mr/VariantMapReduceUtilTest.java,0.0,False,True
11372,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/converters/stats/VariantStatsToHBaseConverterTest.java,0.0,False,True
11374,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/HadoopVariantStorageEngineSampleRenamingTest.java,0.0,False,False
11381,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/HadoopVariantStorageTest.java,0.0,False,False
11390,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/load/VariantHadoopDBWriterTest.java,0.0,False,True
11393,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
11397,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/hadoop/variant/archive/mr/VariantLocalConflictResolverTest.java,0.0,False,True
11433,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorRemoveTest.java,0.0,False,True
11461,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/core/variant/io/VariantVcfDataWriterTest.java,0.0,False,True
11472,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/core/variant/query/projection/VariantQueryProjectionParserTest.java,0.0,False,True
11481,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/core/variant/search/VariantSearchIndexTest.java,0.0,False,True
11489,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/core/variant/adaptors/VariantDBAdaptorPhasedTest.java,0.0,False,True
11490,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/core/variant/adaptors/VariantFieldTest.java,0.0,False,True
11512,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,storage/core/alignment/adaptors/DefaultAlignmentDBAdaptorTest.java,0.0,False,True
11516,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,core/tools/ToolParamsTest.java,0.0,False,True
11526,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,test/manager/DatasetCommandLineGeneratorTest.java,0.0,False,True
11528,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,TestParamConstants.java,0.0,False,False
11529,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,templates/TemplateManagerTest.java,0.0,False,True
11531,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,catalog/io/CatalogIOManagerTest.java,0.0,False,False
11533,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,catalog/utils/InterpretationUtilsTest.java,0.0,False,True
11534,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,catalog/utils/JwtUtilsTest.java,0.0,False,False
11545,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,catalog/db/mongodb/JobMongoDBAdaptorTest.java,0.0,False,True
11546,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,catalog/db/mongodb/IndividualMongoDBAdaptorTest.java,0.0,False,True
11555,opencb/opencga,22947946c82eca7223b94ebcc1fdb1f7a250641e,catalog/db/mongodb/converters/CatalogFamilyToSolrFamilyConverterTest.java,0.0,False,False
11570,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,analysis/variant/manager/operations/RemoveVariantsTest.java,0.0,False,True
11587,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,analysis/clinical/ClinicalInterpretationAnalysisTest.java,0.0,False,True
11615,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/VariantHadoopMultiSampleTest.java,0.0,False,True
11616,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/VariantHadoopStorageEngineNumericSampleTest.java,0.0,False,False
11618,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/index/core/CategoricalIndexFieldTest.java,0.0,False,True
11622,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/index/sample/AlleleCodecTest.java,0.0,False,True
11630,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/index/sample/SampleVariantIndexEntryTest.java,0.0,False,True
11635,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/index/family/MendelianErrorSampleIndexConverterTest.java,0.0,False,True
11637,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/HadoopVariantStorageEngineBNDTest.java,0.0,False,False
11641,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/VariantTableRemoveTest.java,0.0,False,True
11644,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/HadoopVariantStorageSearchIntersectTest.java,0.0,False,False
11650,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/HBaseVariantTableNameGeneratorTest.java,0.0,False,True
11669,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/adaptors/phoenix/PhoenixHelperTest.java,0.0,False,False
11680,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,True
11688,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/mongodb/utils/MongoLockManagerTest.java,0.0,False,True
11696,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/mongodb/variant/converters/DocumentToStudyVariantEntryConverterTest.java,0.0,False,True
11697,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/mongodb/variant/converters/DocumentToVariantStatsConverterTest.java,0.0,False,True
11725,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/mongodb/metadata/MongoDBVariantStorageMetadataManagerTest.java,0.0,False,False
11736,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/core/io/bit/BitStreamTest.java,0.0,False,True
11738,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/core/variant/VariantStorageSearchIntersectTest.java,0.0,False,True
11746,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/core/variant/io/json/mixin/VariantAnnotationMixinTest.java,0.0,False,True
11770,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/core/variant/annotation/VariantAnnotationManagerTest.java,0.0,False,True
11774,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,storage/core/variant/adaptors/VariantQueryUsingSearchIndexTest.java,0.0,False,False
11796,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,core/models/variant/VariantQueryParamsTest.java,0.0,False,False
11811,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,templates/TemplateEntryIteratorTest.java,0.0,False,True
11814,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,catalog/utils/InterpretationUtilsTest.java,0.0,False,True
11819,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,catalog/utils/UuidUtilsTest.java,0.0,False,True
11834,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,catalog/db/mongodb/converters/CatalogFileToSolrFileConverterTest.java,0.0,False,True
11836,opencb/opencga,d6284f2dd87e0a20b27fe53cb1db481f53caa4d0,catalog/db/mongodb/converters/CatalogFamilyToSolrFamilyConverterTest.java,0.0,False,False
11843,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,analysis/variant/tools/VariantOperationToolTest.java,0.0,False,True
11847,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,analysis/variant/manager/VariantManagerFetchTest.java,0.0,False,True
11875,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,server/rest/SampleWSServerTest.java,0.0,False,True
11880,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,server/rest/utils/PasswordUtilsTest.java,0.0,False,False
11886,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,server/rest/TestWSServer.java,0.0,False,False
11889,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,app/cli/analysis/VariantQueryCommandUtilsTest.java,0.0,False,True
11900,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,storage/hadoop/variant/index/core/RangeIndexFieldTest.java,0.0,False,True
11905,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,storage/hadoop/variant/index/sample/SampleIndexDuplicatedVariantsTest.java,0.0,False,True
11924,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,storage/hadoop/variant/VariantHadoopStoragePipelineNoArchiveTest.java,0.0,False,True
11926,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,storage/hadoop/variant/GenomeHelperTest.java,0.0,False,True
11927,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,storage/hadoop/variant/HadoopVariantStorageEngineSplitDataTest.java,0.0,False,True
11930,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,storage/hadoop/variant/VariantHadoopDBWriterTest.java,0.0,False,True
11948,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorMultiFileTest.java,0.0,False,True
11963,opencb/opencga,bc71712ed13a43a2cb08f778288a34ef6dbbef34,storage/hadoop/variant/transform/HadoopVariantStoragePipelineTransformTest.java,0.0,False,True
