,App,SHA,TestFilePath,AddAssertArgument,isAddAssertArgument,prediction
17592,wojciechzankowski/iextrading4j,d3ee2ed2f34091a53969263f5f2ae7b81534ce0e,pl/zankowski/iextrading4j/client/mapper/IssueTypeSerializerTest.java,0.0,False,False
17605,wojciechzankowski/iextrading4j,d3ee2ed2f34091a53969263f5f2ae7b81534ce0e,pl/zankowski/iextrading4j/client/mapper/TradingStatusReasonTypeDeserializerTest.java,0.0,False,False
17606,wojciechzankowski/iextrading4j,d3ee2ed2f34091a53969263f5f2ae7b81534ce0e,pl/zankowski/iextrading4j/client/mapper/TradingStatusReasonTypeSerializerTest.java,0.0,False,False
17628,wojciechzankowski/iextrading4j,d3ee2ed2f34091a53969263f5f2ae7b81534ce0e,pl/zankowski/iextrading4j/client/rest/request/marketdata/TopsRequestBuilderTest.java,0.0,False,True
17647,wojciechzankowski/iextrading4j,d3ee2ed2f34091a53969263f5f2ae7b81534ce0e,pl/zankowski/iextrading4j/client/rest/request/stocks/CompanyRequestBuilderTest.java,0.0,False,True
17652,wojciechzankowski/iextrading4j,d3ee2ed2f34091a53969263f5f2ae7b81534ce0e,pl/zankowski/iextrading4j/client/rest/request/stocks/EffectiveSpreadRequestBuilderTest.java,0.0,False,True
17655,wojciechzankowski/iextrading4j,d3ee2ed2f34091a53969263f5f2ae7b81534ce0e,pl/zankowski/iextrading4j/client/rest/request/stocks/LargestTradeRequestBuilderTest.java,0.0,False,True
17659,wojciechzankowski/iextrading4j,d3ee2ed2f34091a53969263f5f2ae7b81534ce0e,pl/zankowski/iextrading4j/client/rest/request/stocks/OhlcMarketRequestBuilderTest.java,0.0,False,True
17687,wojciechzankowski/iextrading4j,d3ee2ed2f34091a53969263f5f2ae7b81534ce0e,pl/zankowski/iextrading4j/client/socket/request/marketdata/TopsAsyncRequestBuilderTest.java,0.0,False,True
17702,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/api/marketdata/OfficialPriceTest.java,0.0,False,True
17728,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/api/stocks/DividendsTest.java,0.0,False,True
17734,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/api/stocks/FinancialsTest.java,0.0,False,True
17748,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/api/stocks/VenueVolumeTest.java,0.0,False,True
17752,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/mapper/ChartRangeDeserializerTest.java,0.0,False,False
17757,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/mapper/DelistingReasonSerializerTest.java,0.0,False,False
17772,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/mapper/IssueEventSerializerTest.java,0.0,False,False
17773,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/mapper/IssueSubTypeDeserializerTest.java,0.0,False,False
17786,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/mapper/SymbolTypeSerializerTest.java,0.0,False,False
17798,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/manager/RestResponseTest.java,0.0,False,True
17805,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/request/marketdata/HistRequestBuilderTest.java,0.0,False,True
17807,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/request/marketdata/OfficialPriceRequestBuilderTest.java,0.0,False,True
17811,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/request/marketdata/SystemEventRequestBuilderTest.java,0.0,False,True
17812,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/request/marketdata/TopsRequestBuilderTest.java,0.0,False,True
17826,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/request/stats/RecordStatsRequestBuilderTest.java,0.0,False,True
17829,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/request/marketdata/BookRequestBuilderTest.java,0.0,False,True
17838,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/request/stocks/KeyStatsRequestBuilderTest.java,0.0,False,True
17852,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/request/stocks/ShortInterestRequestBuilderTest.java,0.0,False,True
17855,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/rest/request/stocks/TimeSeriesRequestBuilderTest.java,0.0,False,True
17864,wojciechzankowski/iextrading4j,6d4d01540f594e1e15bb0d4eb1300b97cd0c9dd3,pl/zankowski/iextrading4j/client/socket/request/marketdata/BookAsyncRequestBuilderTest.java,0.0,False,True
17887,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/api/marketdata/OpHaltStatusTest.java,0.0,False,True
17892,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/api/marketdata/TradeTest.java,0.0,False,True
17900,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/api/stats/HistoricalStatsTest.java,0.0,False,True
17902,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/api/stats/IntradayStatsTest.java,0.0,False,True
17918,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/api/stocks/FinancialsTest.java,0.0,False,True
17933,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/api/util/ListUtilTest.java,0.0,False,False
17939,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/mapper/DeepChannelSerializerTest.java,0.0,False,False
17948,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/mapper/FinancialStatusDeserializerTest.java,0.0,False,False
17954,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/mapper/HackyLocalDateTimeDeserializerTest.java,0.0,False,False
17959,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/mapper/IssueTypeDeserializerTest.java,0.0,False,False
17977,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/rest/endpoint/GenericRestEndpointTest.java,0.0,False,False
17982,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/rest/manager/RestResponseTest.java,0.0,False,True
18000,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/rest/request/refdata/AbstractDailyListRequestBuilderTest.java,0.0,False,False
18016,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/rest/request/stocks/DelayedQuoteRequestBuilderTest.java,0.0,False,True
18018,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/rest/request/stocks/DynamicChartRequestBuilderTest.java,0.0,False,True
18021,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/rest/request/stocks/FinancialsRequestBuilderTest.java,0.0,False,True
18030,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/rest/request/stocks/PeersRequestBuilderTest.java,0.0,False,True
18032,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/rest/request/stocks/PreviousRequestBuilderTest.java,0.0,False,True
18055,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/socket/request/marketdata/TopsAsyncRequestBuilderTest.java,0.0,False,True
18059,wojciechzankowski/iextrading4j,522661249e06cd9f17b0a881b0a56c05a4bd1f17,pl/zankowski/iextrading4j/client/socket/request/marketdata/deep/DeepAsyncRequestTest.java,0.0,False,True
18066,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/api/marketdata/BookEntryTest.java,0.0,False,True
18075,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/api/marketdata/TOPSTest.java,0.0,False,True
18076,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/api/marketdata/TradeTest.java,0.0,False,True
18078,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/api/refdata/ExchangeSymbolTest.java,0.0,False,True
18079,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/api/refdata/IEXCorporateActionsTest.java,0.0,False,True
18082,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/api/refdata/IEXSymbolDirectoryTest.java,0.0,False,True
18087,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/api/stats/RecentStatsTest.java,0.0,False,True
18107,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/api/stocks/OhlcTest.java,0.0,False,True
18140,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/mapper/IssueEventSerializerTest.java,0.0,False,False
18145,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/mapper/ListingCenterDeserializerTest.java,0.0,False,False
18152,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/mapper/QualifiedDividendTypeSerializerTest.java,0.0,False,False
18162,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/manager/RestClientTest.java,0.0,False,True
18171,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/marketdata/BookRequestBuilderTest.java,0.0,False,True
18178,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/marketdata/SsrStatusRequestBuilderTest.java,0.0,False,True
18181,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/marketdata/TradeBreakRequestBuilderTest.java,0.0,False,True
18183,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/marketdata/TradingStatusRequestBuilderTest.java,0.0,False,True
18190,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/stats/HistoricalDailyStatsRequestBuilderTest.java,0.0,False,True
18193,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/stats/RecentStatsRequestBuilderTest.java,0.0,False,True
18200,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/stocks/DelayedQuoteRequestBuilderTest.java,0.0,False,True
18209,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/stocks/LogoRequestBuilderTest.java,0.0,False,True
18210,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/stocks/NewsRequestBuilderTest.java,0.0,False,True
18222,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/stocks/ThresholdSecuritiesRequestBuilderTest.java,0.0,False,True
18224,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/rest/request/stocks/VenueVolumeRequestBuilderTest.java,0.0,False,True
18226,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/socket/manager/SocketManagerTest.java,0.0,False,False
18231,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/socket/request/marketdata/AuctionAsyncRequestBuilderTest.java,0.0,False,True
18235,wojciechzankowski/iextrading4j,f1cfb9527329f1197eda063da8cb4af9a1703c3e,pl/zankowski/iextrading4j/client/socket/request/marketdata/OpHaltStatusAsyncRequestBuilderTest.java,0.0,False,True
18246,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/api/market/MarketVolumeTest.java,0.0,False,True
18275,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/api/marketdata/BookTest.java,0.0,False,True
18276,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/api/stocks/ChartTest.java,0.0,False,True
18285,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/api/stocks/FinancialsTest.java,0.0,False,True
18288,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/api/stocks/LogoTest.java,0.0,False,False
18302,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/mapper/ChartRangeDeserializerTest.java,0.0,False,False
18309,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/mapper/DividendTypeIdDeserializerTest.java,0.0,False,False
18317,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/mapper/HackyLocalDateDeserializerTest.java,0.0,False,False
18328,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/mapper/LuldTierSerializerTest.java,0.0,False,False
18337,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/mapper/TradingStatusReasonTypeDeserializerTest.java,0.0,False,False
18344,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/rest/manager/RestManagerTest.java,0.0,False,False
18351,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/rest/request/marketdata/BookRequestBuilderTest.java,0.0,False,True
18352,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/rest/request/marketdata/DeepRequestBuilderTest.java,0.0,False,True
18373,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/rest/request/stats/RecentStatsRequestBuilderTest.java,0.0,False,True
18395,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/rest/request/stocks/PreviousMarketRequestBuilderTest.java,0.0,False,True
18396,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/rest/request/stocks/PreviousRequestBuilderTest.java,0.0,False,True
18403,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/rest/request/stocks/TimeSeriesRequestBuilderTest.java,0.0,False,True
18404,wojciechzankowski/iextrading4j,b68ba177b5d76b67e1edc8bc6203587efd3b3bb1,pl/zankowski/iextrading4j/client/rest/request/stocks/VenueVolumeRequestBuilderTest.java,0.0,False,True
18429,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,pl/zankowski/iextrading4j/api/refdata/IEXCorporateActionsTest.java,0.0,False,True
18478,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,pl/zankowski/iextrading4j/client/mapper/DividendTypeSerializerTest.java,0.0,False,False
18488,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,pl/zankowski/iextrading4j/client/mapper/IssueSubTypeDeserializerTest.java,0.0,False,False
18499,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,pl/zankowski/iextrading4j/client/mapper/QualifiedDividendTypeSerializerTest.java,0.0,False,False
18509,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,pl/zankowski/iextrading4j/client/rest/manager/RestClientTest.java,0.0,False,True
18534,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXNextDayExDateRequestBuilderTest.java,0.0,False,True
18544,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,pl/zankowski/iextrading4j/client/rest/request/marketdata/BookRequestBuilderTest.java,0.0,False,True
18566,wojciechzankowski/iextrading4j,0e779390fbc8f475cdc87ce91d0a183a3525d7f1,pl/zankowski/iextrading4j/client/rest/request/stocks/RelevantRequestBuilderTest.java,0.0,False,True
18593,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/api/marketdata/TradeTest.java,0.0,False,True
18616,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/api/stocks/EarningsTest.java,0.0,False,True
18628,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/api/stocks/RelevantTest.java,0.0,False,True
18631,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/api/stocks/ThresholdSecuritiesTest.java,0.0,False,True
18632,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/api/stocks/TimeSeriesTest.java,0.0,False,True
18634,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/api/util/ListUtilTest.java,0.0,False,False
18640,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/mapper/DividendQualificationDeserializerTest.java,0.0,False,False
18641,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/mapper/DividendQualificationSerializerTest.java,0.0,False,False
18650,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/mapper/HackyBigDecimalDeserializerTest.java,0.0,False,False
18657,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/mapper/IssueTypeDeserializerTest.java,0.0,False,False
18669,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/mapper/SystemEventTypeDeserializerTest.java,0.0,False,False
18674,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/mapper/TradingStatusTypeSerializerTest.java,0.0,False,False
18680,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/rest/manager/RestResponseTest.java,0.0,False,True
18689,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/rest/request/marketdata/OfficialPriceRequestBuilderTest.java,0.0,False,True
18720,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/rest/request/stocks/KeyStatsRequestBuilderTest.java,0.0,False,True
18738,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/rest/request/stocks/VenueVolumeRequestBuilderTest.java,0.0,False,True
18740,wojciechzankowski/iextrading4j,cec5a55a5aa76714df3d5e7c53518006c9a83e74,pl/zankowski/iextrading4j/client/socket/manager/SocketManagerTest.java,0.0,False,False
18747,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/api/market/MarketVolumeTest.java,0.0,False,True
18754,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/api/marketdata/OfficialPriceTest.java,0.0,False,True
18758,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/api/marketdata/SystemEventTest.java,0.0,False,True
18763,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/api/refdata/IEXCorporateActionsTest.java,0.0,False,True
18785,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/api/stocks/FinancialsTest.java,0.0,False,True
18786,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/api/stocks/KeyStatsTest.java,0.0,False,True
18788,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/api/stocks/LogoTest.java,0.0,False,False
18797,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/api/stocks/ThresholdSecuritiesTest.java,0.0,False,True
18812,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/mapper/FinancialStatusDeserializerTest.java,0.0,False,False
18815,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/mapper/FlagSerializerTest.java,0.0,False,False
18823,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/mapper/IssueTypeDeserializerTest.java,0.0,False,False
18832,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/mapper/QualifiedDividendTypeSerializerTest.java,0.0,False,False
18839,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/mapper/TradingStatusTypeDeserializerTest.java,0.0,False,False
18848,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/rest/request/filter/RequestFilterBuilderTest.java,0.0,False,False
18867,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXNextDayExDateRequestBuilderTest.java,0.0,False,True
18871,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/rest/request/stats/HistoricalStatsRequestBuilderTest.java,0.0,False,True
18873,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/rest/request/stats/RecentStatsRequestBuilderTest.java,0.0,False,True
18889,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/rest/request/stocks/OhlcRequestBuilderTest.java,0.0,False,True
18898,wojciechzankowski/iextrading4j,ee33fa662d7396e089ec25c5d91ee4cc8feb8eb7,pl/zankowski/iextrading4j/client/rest/request/stocks/ThresholdSecuritiesRequestBuilderTest.java,0.0,False,True
18917,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/api/marketdata/OpHaltStatusTest.java,0.0,False,True
18953,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/api/stocks/PointTest.java,0.0,False,True
18955,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/api/stocks/RelevantTest.java,0.0,False,True
18958,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/api/stocks/ThresholdSecuritiesTest.java,0.0,False,True
18963,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/client/mapper/ChartRangeDeserializerTest.java,0.0,False,False
18971,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/client/mapper/DividendTypeIdSerializerTest.java,0.0,False,False
18999,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/client/mapper/TradingStatusReasonTypeSerializerTest.java,0.0,False,False
19005,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/client/rest/manager/RestManagerTest.java,0.0,False,False
19006,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/client/rest/manager/RestRequestTest.java,0.0,False,True
19017,wojciechzankowski/iextrading4j,561d9c176c0c54c933a45b6e8c567e69c665c781,pl/zankowski/iextrading4j/client/rest/request/marketdata/OpHaltStatusRequestBuilderTest.java,0.0,False,True
