,App,SHA,TestFilePath,ExtractAttribute,isExtractAttribute,prediction
8910,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,session/pool/SessionPoolTest.java,0.0,False,True
8912,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,flink/tsfile/RowTsFileInputFormatTest.java,0.0,False,True
8947,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,tsfile/utils/StringContainerTest.java,0.0,False,True
8963,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,tsfile/read/query/timegenerator/TimeGeneratorReadEmptyTest.java,0.0,False,True
8971,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,tsfile/read/common/FieldTest.java,0.0,False,False
8992,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,tsfile/write/writer/ForceAppendTsFileWriterTest.java,0.0,False,True
8999,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,tsfile/encoding/decoder/regular/RegularDataEncoderIntegerTest.java,0.0,False,True
9003,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,tsfile/encoding/decoder/FloatDecoderTest.java,0.0,False,True
9008,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,tsfile/compress/CompressTest.java,0.0,False,False
9029,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/utils/TypeInferenceUtilsTest.java,0.0,False,True
9045,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/query/control/FileReaderManagerTest.java,0.0,False,True
9055,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/engine/memtable/PrimitiveMemTableTest.java,0.0,False,True
9064,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/engine/merge/MergeTaskTest.java,0.0,False,True
9084,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/engine/cache/ChunkMetadataCacheTest.java,0.0,False,True
9085,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/conf/IoTDBDescriptorTest.java,0.0,False,False
9097,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/auth/LocalFileUserAccessorTest.java,0.0,False,True
9100,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/auth/authorizer/OpenIdAuthorizerTest.java,0.0,False,False
9103,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/qp/other/TSPlanContextAuthorTest.java,0.0,False,True
9114,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/sync/receiver/load/FileLoaderTest.java,0.0,False,True
9116,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,db/sync/receiver/recover/SyncReceiverLogAnalyzerTest.java,0.0,False,True
9120,apache/iotdb,89efa6d3fafa4fc1b1aa019741ab43c4da690900,flink/DefaultIoTSerializationSchemaTest.java,0.0,False,False
9137,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,jdbc/IoTDBJDBCResultSetTest.java,0.0,False,True
9139,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,hive/TsFileSerDeTest.java,0.0,False,True
9152,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/file/metadata/statistics/DoubleStatisticsTest.java,0.0,False,False
9159,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/utils/RecordUtilsTest.java,0.0,False,True
9168,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/read/filter/MinTimeMaxTimeFilterTest.java,0.0,False,False
9173,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/read/TsFileRestorableReaderTest.java,0.0,False,True
9178,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/read/query/timegenerator/TimeGeneratorReadEmptyTest.java,0.0,False,True
9194,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/read/ReadTest.java,0.0,False,True
9199,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/write/TsFileWriterTest.java,0.0,False,True
9202,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/write/TsFileIOWriterTest.java,0.0,False,False
9208,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/write/writer/RestorableTsFileIOWriterTest.java,0.0,False,True
9215,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/encoding/decoder/regular/RegularDataEncoderLongTest.java,0.0,False,True
9219,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/encoding/decoder/BitmapDecoderTest.java,0.0,False,True
9221,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,tsfile/encoding/decoder/IntRleDecoderTest.java,0.0,False,True
9227,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/integration/IoTDBTracingTest.java,0.0,False,True
9254,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/tools/WalCheckerTest.java,0.0,False,True
9261,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/query/control/QueryResourceManagerTest.java,0.0,False,False
9264,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/query/reader/series/SeriesReaderByTimestampTest.java,0.0,False,True
9271,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/engine/modification/io/LocalTextModificationAccessorTest.java,0.0,False,True
9284,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/engine/version/SysTimeVersionControllerTest.java,0.0,False,True
9288,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/engine/compaction/LevelCompactionSelectorTest.java,0.0,False,False
9308,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/auth/LocalFileAuthorizerTest.java,0.0,False,True
9309,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/auth/LocalFileRoleAccessorTest.java,0.0,False,True
9312,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/auth/LocalFileUserManagerTest.java,0.0,False,True
9313,apache/iotdb,e284b6af0cbcb55dcaa19f7213c0f29fac2b1cc1,db/auth/authorizer/OpenIdAuthorizerTest.java,0.0,False,False
9338,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,hadoop/src/test/java/cn/edu/thu/tsfile/hadoop/InputOutputStreamTest.java,0.0,False,True
9359,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,tsfile/file/metadata/statistics/FloatStatisticsTest.java,0.0,False,False
9365,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,tsfile/utils/PairTest.java,0.0,False,False
9371,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,tsfile/utils/BytesUtilsTest.java,0.0,False,True
9384,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,tsfile/read/ReadOnlyTsFileTest.java,0.0,False,False
9402,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,tsfile/encoding/bitpacking/LongPackerTest.java,0.0,False,True
9408,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,tsfile/encoding/decoder/delta/DeltaBinaryEncoderIntegerTest.java,0.0,False,True
9455,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/engine/storagegroup/StorageGroupProcessorTest.java,0.0,False,True
9461,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/metadata/MManagerImproveTest.java,0.0,False,True
9462,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/metadata/MetadataTest.java,0.0,False,False
9473,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/qp/other/TSPlanContextAuthorTest.java,0.0,False,True
9474,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/qp/strategy/LogicalGeneratorTest.java,0.0,False,True
9477,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/qp/plan/PhysicalPlanTest.java,0.0,False,True
9483,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,session/pool/SessionPoolTest.java,0.0,False,True
9498,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,hive/constant/TestConstant.java,0.0,False,False
9517,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,tsfile/utils/RecordUtilsTest.java,0.0,False,True
9540,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,tsfile/read/query/timegenerator/ReadWriteTest.java,0.0,False,True
9549,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,tsfile/read/GetAllDevicesTest.java,0.0,False,True
9553,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,tsfile/read/reader/ReaderTest.java,0.0,False,True
9604,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/utils/OpenFileNumUtilTest.java,0.0,False,True
9612,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/query/dataset/GroupByLevelDataSetTest.java,0.0,False,True
9623,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/query/reader/series/SeriesAggregateReaderTest.java,0.0,False,True
9629,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/engine/modification/DeletionQueryTest.java,0.0,False,True
9644,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/engine/storagegroup/TsFileProcessorTest.java,0.0,False,True
9657,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/metadata/MTreeTest.java,0.0,False,True
9668,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/auth/authorizer/OpenIdAuthorizerTest.java,0.0,False,False
9674,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/qp/plan/PhysicalPlanTest.java,0.0,False,True
9686,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,flink/IoTDBSinkBatchInsertTest.java,0.0,False,False
9689,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,flink/IoTDBSinkInsertTest.java,0.0,False,False
9720,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/file/metadata/statistics/DoubleStatisticsTest.java,0.0,False,False
9731,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/utils/BloomFilterTest.java,0.0,False,False
9743,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/read/controller/IMetadataQuerierByFileImplTest.java,0.0,False,True
9746,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/read/query/timegenerator/TimeGeneratorReadEmptyTest.java,0.0,False,True
9752,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/read/TsFileSequenceReaderTest.java,0.0,False,True
9782,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/encoding/decoder/delta/DeltaBinaryEncoderLongTest.java,0.0,False,True
9793,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/integration/IoTDBTracingTest.java,0.0,False,True
9808,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/constant/TestConstant.java,0.0,False,False
9809,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/utils/MathQueryDataSetUtilsTest.java,0.0,False,True
9814,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/utils/VersionUtilsTest.java,0.0,False,False
9826,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/control/FileReaderManagerTest.java,0.0,False,True
9828,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/executor/GroupByEngineDataSetTest.java,0.0,False,True
9831,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/reader/series/SeriesReaderTest.java,0.0,False,True
9832,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/reader/series/SeriesAggregateReaderTest.java,0.0,False,True
9833,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/externalsort/ExternalSortEngineTest.java,0.0,False,False
9864,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/metadata/MManagerBasicTest.java,0.0,False,True
9870,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/auth/authorizer/OpenIdAuthorizerTest.java,0.0,False,False
9874,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/qp/strategy/LogicalGeneratorTest.java,0.0,False,True
9890,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,flink/DefaultIoTSerializationSchemaTest.java,0.0,False,False
9896,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,flink/tsfile/RowTsFileInputFormatTest.java,0.0,False,True
9903,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,jdbc/IoTDBResultMetadataTest.java,0.0,False,True
9923,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/file/metadata/TimeSeriesMetadataTest.java,0.0,False,False
9928,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/utils/RecordUtilsTest.java,0.0,False,True
9929,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/utils/TsFileGeneratorForTest.java,0.0,False,False
9954,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/read/ReadOnlyTsFileTest.java,0.0,False,False
9955,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/read/common/FieldTest.java,0.0,False,False
9965,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/common/LRUCacheTest.java,0.0,False,True
9972,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/write/SameMeasurementsWithDifferentDataTypesTest.java,0.0,False,True
9990,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/compress/CompressTest.java,0.0,False,False
10011,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/utils/TypeInferenceUtilsTest.java,0.0,False,True
10012,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/utils/datastructure/PrecisionTest.java,0.0,False,True
10033,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/query/reader/series/SeriesReaderTest.java,0.0,False,True
10042,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/engine/modification/DeletionFileNodeTest.java,0.0,False,True
10047,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/engine/merge/MergeOverLapTest.java,0.0,False,True
10057,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/engine/cache/ChunkMetadataCacheTest.java,0.0,False,True
10092,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,flink/IoTDBSinkInsertTest.java,0.0,False,False
10100,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,hadoop/tsfile/TSFInputSplitTest.java,0.0,False,False
10107,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,jdbc/IoTDBJDBCResultSetTest.java,0.0,False,True
10134,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/utils/ReadWriteToBytesUtilsTest.java,0.0,False,True
10135,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/utils/BytesUtilsTest.java,0.0,False,True
10141,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/read/filter/StatisticsFilterTest.java,0.0,False,False
10144,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/read/controller/IMetadataQuerierByFileImplTest.java,0.0,False,True
10146,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/read/query/executor/QueryExecutorTest.java,0.0,False,True
10174,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/write/writer/RestorableTsFileIOWriterTest.java,0.0,False,True
10175,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/write/writer/PageWriterTest.java,0.0,False,True
10176,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/encoding/bitpacking/IntPackerTest.java,0.0,False,True
10177,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/encoding/bitpacking/LongPackerTest.java,0.0,False,True
10190,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/integration/IoTDBMergeTest.java,0.0,False,True
10195,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/writelog/io/LogWriterReaderTest.java,0.0,False,True
10199,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/writelog/recover/LogReplayerTest.java,0.0,False,True
10202,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/writelog/recover/SeqTsFileRecoverTest.java,0.0,False,True
10209,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/mqtt/PayloadFormatManagerTest.java,0.0,False,False
10229,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/engine/memtable/MemTableFlushTaskTest.java,0.0,False,False
10232,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/engine/modification/DeletionQueryTest.java,0.0,False,True
10241,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/engine/merge/MergeUpgradeTest.java,0.0,False,False
10245,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/engine/storagegroup/TTLTest.java,0.0,False,True
10276,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/sync/receiver/recover/SyncReceiverLoggerTest.java,0.0,False,True
10284,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,spark/tsfile/HDFSInputTest.java,0.0,False,False
10286,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,flink/tsfile/RowTSRecordOutputFormatTest.java,0.0,False,True
10310,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/file/metadata/statistics/StringStatisticsTest.java,0.0,False,False
10315,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/constant/TestConstant.java,0.0,False,False
10325,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/utils/BytesUtilsTest.java,0.0,False,True
10336,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/query/executor/QueryExecutorTest.java,0.0,False,True
10339,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/query/timegenerator/TimeGeneratorReadWriteTest.java,0.0,False,True
10343,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/TsFileSequenceReaderTest.java,0.0,False,True
10344,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/ReadOnlyTsFileTest.java,0.0,False,False
10351,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/ReadTest.java,0.0,False,True
10362,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/write/TsFileReadWriteTest.java,0.0,False,True
10376,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/encoding/decoder/IntRleDecoderTest.java,0.0,False,True
10392,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/writelog/recover/SeqTsFileRecoverTest.java,0.0,False,True
10395,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/utils/TypeInferenceUtilsTest.java,0.0,False,True
10410,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/query/control/QueryResourceManagerTest.java,0.0,False,False
10412,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/query/reader/universal/PriorityMergeReaderTest.java,0.0,False,False
10415,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/query/reader/series/SeriesAggregateReaderTest.java,0.0,False,True
10425,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/engine/merge/MaxFileMergeFileSelectorTest.java,0.0,False,True
10427,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/engine/merge/MergeTest.java,0.0,False,False
10431,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/engine/merge/MergeUpgradeTest.java,0.0,False,False
10433,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/engine/version/SimpleFileVersionControllerTest.java,0.0,False,True
10444,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/metadata/MTreeTest.java,0.0,False,True
10449,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/auth/LocalFileRoleAccessorTest.java,0.0,False,True
10483,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,jdbc/IoTDBPreparedStatementTest.java,0.0,False,False
10497,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/file/metadata/statistics/LongStatisticsTest.java,0.0,False,True
10504,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/file/metadata/TsDeviceMetadataTest.java,0.0,False,True
10511,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/utils/BloomFilterTest.java,0.0,False,False
10533,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/read/reader/ReaderTest.java,0.0,False,True
10534,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/common/LRUCacheTest.java,0.0,False,True
10546,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/encoding/decoder/LongRleDecoderTest.java,0.0,False,True
10561,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/writelog/WriteLogNodeTest.java,0.0,False,True
10566,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/writelog/WriteLogNodeManagerTest.java,0.0,False,True
10570,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/utils/MathQueryDataSetUtilsTest.java,0.0,False,True
10599,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/engine/merge/MergePerfTest.java,0.0,False,False
10617,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/metadata/MManagerImproveTest.java,0.0,False,True
10621,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/auth/LocalFileAuthorizerTest.java,0.0,False,True
10623,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/auth/LocalFIleRoleAccessorTest.java,0.0,False,True
10626,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/monitor/collector/FileSizeTest.java,0.0,False,False
10638,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/sync/sender/recover/SyncSenderLoggerTest.java,0.0,False,True
10641,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/sync/receiver/recover/SyncReceiverLogAnalyzerTest.java,0.0,False,True
10645,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,hadoop/tsfile/TSFHadoopTest.java,0.0,False,True
10647,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,jdbc/IoTDBStatementTest.java,0.0,False,True
10648,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,jdbc/IoTDBMetadataResultMetadataTest.java,0.0,False,True
10651,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,jdbc/IoTDBResultMetadataTest.java,0.0,False,True
10662,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/file/metadata/TsFileMetaDataTest.java,0.0,False,False
10688,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/read/controller/IMetadataQuerierByFileImplTest.java,0.0,False,True
10691,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/read/query/timegenerator/ReaderByTimestampTest.java,0.0,False,True
10696,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/read/common/TimeRangeTest.java,0.0,False,False
10700,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/read/ReadTest.java,0.0,False,True
10702,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/read/reader/ReaderTest.java,0.0,False,True
10704,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/write/PerfTest.java,0.0,False,False
10706,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/write/ReadPageInMemTest.java,0.0,False,True
10714,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/encoding/decoder/GorillaDecoderTest.java,0.0,False,True
10717,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/encoding/decoder/regular/RegularDataEncoderLongTest.java,0.0,False,True
10718,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/encoding/decoder/delta/DeltaBinaryEncoderLongTest.java,0.0,False,True
10754,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/query/reader/resourceRelated/UnseqResourceReaderTest.java,0.0,False,True
10755,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/query/reader/universal/PriorityMergeReaderTest.java,0.0,False,False
10763,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/engine/modification/io/LocalTextModificationAccessorTest.java,0.0,False,True
10787,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/metadata/MetadataTest.java,0.0,False,False
10788,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/metadata/MManagerAdvancedTest.java,0.0,False,True
10806,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/sync/sender/recover/SyncSenderLogAnalyzerTest.java,0.0,False,True
10812,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,spark/tsfile/HDFSInputTest.java,0.0,False,False
10819,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,jdbc/IoTDBResultMetadataTest.java,0.0,False,True
10853,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,tsfile/read/filter/OperatorTest.java,0.0,False,True
10865,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,tsfile/read/common/PathTest.java,0.0,False,False
10882,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,tsfile/encoding/decoder/GorillaDecoderTest.java,0.0,False,True
10892,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,tsfile/compress/SnappyTest.java,0.0,False,False
10908,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,db/utils/TypeInferenceUtilsTest.java,0.0,False,True
